director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,actor_2_facebook_likes
Peter Cattaneo,91.0,11.0,121.0,Mark Addy,1000.0,Comedy|Drama|Music,Tom Wilkinson,The Full Monty ,2323,Lesley Sharp,English,UK,R,3500000.0,891.0
Chris Paine,92.0,2.0,5.0,Phyllis Diller,783.0,Documentary,Ed Begley Jr.,Who Killed the Electric Car? ,1447,Colette Divine,English,USA,PG,1000000.0,659.0
Greg Berlanti,94.0,112.0,428.0,Nia Long,1000.0,Comedy|Drama|Romance|Sport,Justin Theroux,The Broken Hearts Club: A Romantic Comedy ,3085,Mary McCormack,English,USA,R,1000000.0,826.0
Don Coscarelli,92.0,152.0,124.0,Ossie Davis,1000.0,Comedy|Fantasy|Mystery,Daniel Roebuck,Bubba Ho-Tep ,1587,Ella Joyce,English,USA,R,1000000.0,282.0
Marc Levin,100.0,12.0,6.0,Saul Williams,245.0,Drama,Sonja Sohn,Slam ,295,Bonz Malone,English,USA,R,1000000.0,38.0
Richard Dutcher,119.0,13.0,25.0,Frank Gerrish,957.0,Crime|Drama|Mystery,Wilford Brimley,Brigham City ,1107,Rick Macy,English,USA,PG-13,1000000.0,81.0
Mel Brooks,92.0,0.0,842.0,Sid Caesar,1000.0,Comedy,Madeline Kahn,History of the World: Part I ,3931,Dom DeLuise,English,USA,R,11000000.0,898.0
Trey Parker,92.0,406.0,194.0,Dian Bachar,406.0,Comedy|Sci-Fi,Trey Parker,Orgazmo ,904,Matt Stone,English,USA,NC-17,1000000.0,203.0
Finn Taylor,97.0,4.0,301.0,Cathy Moriarty,611.0,Comedy|Drama,David Arquette,Dream with the Fishes ,1692,Kathryn Erbe,English,USA,R,1000000.0,394.0
Karen Moncrieff,88.0,22.0,275.0,Agnes Bruckner,638.0,Drama,Frances Fisher,Blue Car ,1641,A.J. Buckley,English,USA,R,1000000.0,400.0
José Luis Valenzuela,100.0,0.0,268.0,Lupe Ontiveros,844.0,Comedy|Romance,Cheech Marin,Luminarias ,2289,Robert Beltran,English,USA,R,1000000.0,625.0
Goran Dukic,88.0,21.0,772.0,Patrick Fugit,1000.0,Comedy|Drama|Fantasy|Romance,Leslie Bibb,Wristcutters: A Love Story ,4720,Chase Ellison,English,USA,R,1000000.0,835.0
Efram Potelle,79.0,2.0,551.0,Elden Henson,855.0,Comedy|Drama|Romance,Shiri Appleby,The Battle of Shaker Heights ,2489,Kathleen Quinlan,English,USA,PG-13,1000000.0,577.0
Joshua Oppenheimer,96.0,50.0,0.0,Herman Koto,3.0,Biography|Crime|Documentary|History,Anwar Congo,The Act of Killing ,6,Syamsul Arifin,Indonesian,UK,Not Rated,1000000.0,3.0
Alex Gibney,53.0,141.0,23.0,George W. Bush,141.0,Crime|Documentary|War,Alex Gibney,Taxi to the Dark Side ,313,Greg D'Agostino,English,USA,R,1000000.0,125.0
Paul Crowder,97.0,10.0,5.0,Marv Albert,102.0,Documentary|Sport,Pelé,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,118,Ahmet Ertegun,English,UK,PG-13,1000000.0,7.0
Anthony Powell,91.0,9.0,9.0,Tom Hamann,53.0,Adventure|Biography|Documentary|Drama,Josh Swanson,Antarctica: A Year on Ice ,86,Anthony Powell,English,New Zealand,PG,1000000.0,24.0
Kief Davidson,93.0,0.0,0.0,Brian Whitaker,20.0,Documentary,G.W. Krauss,A Lego Brickumentary ,28,Jason Bateman,English,Denmark,G,1000000.0,8.0
Vivek Agnihotri,160.0,5.0,219.0,Anil Kapoor,724.0,Thriller,Emraan Hashmi,Chocolate: Deep Dark Secrets ,2024,Sunil Shetty,Hindi,India,,1500000.0,668.0
Ti West,95.0,243.0,725.0,Greta Gerwig,969.0,Horror,Lena Dunham,The House of the Devil ,3833,Dee Wallace,English,USA,R,900000.0,962.0
Nick Tomnay,93.0,11.0,271.0,Clayne Crawford,443.0,Comedy|Crime|Thriller,David Hyde Pierce,The Perfect Host ,1452,Nathaniel Parker,English,USA,R,500000.0,298.0
John Hamburg,88.0,29.0,117.0,Michael Lerner,499.0,Comedy|Crime,Harvey Fierstein,Safe Men ,1141,Josh Pais,English,USA,R,1000000.0,230.0
Nickolas Perry,105.0,5.0,73.0,Patsy Kensit,590.0,Crime|Drama|Romance,Patrick Renna,Speedway Junky ,1042,Adrienne Frantz,English,USA,R,1000000.0,231.0
Becky Smith,89.0,32.0,256.0,Emily Baldoni,386.0,Comedy|Romance,Will Rothhaar,16 to Life ,1647,Hallee Hirsh,English,USA,,1000000.0,261.0
Eric Nicholas,78.0,0.0,61.0,Ana Claudia Talancón,262.0,Crime|Drama|Thriller,Jordana Spiro,Alone with Her ,509,Jonathon Trent,English,USA,Not Rated,1000000.0,163.0
Benjamin Dickinson,97.0,4.0,150.0,Alexia Rasmussen,446.0,Drama|Sci-Fi,Nora Zehetner,Creative Control ,928,Meredith Hagner,English,USA,R,1000000.0,171.0
Hal Haberman,81.0,0.0,394.0,Paul Blackthorne,975.0,Comedy|Drama|Sci-Fi,Michael Rapaport,Special ,2694,Ian Bohen,English,USA,R,1000000.0,645.0
A. Raven Cruz,97.0,0.0,94.0,Vanilla Ice,639.0,Action|Adventure|Comedy|Fantasy|Sci-Fi,Scott Levy,The Helix... Loaded ,1188,Jennifer Sky,English,USA,R,1000000.0,361.0
Brian Trenchard-Smith,88.0,53.0,176.0,Mariel Hemingway,563.0,Action|Drama,David Keith,In Her Line of Fire ,1284,Jesse Hutch,English,Germany,R,1000000.0,288.0
Frank Whaley,96.0,436.0,4.0,Frank Whaley,474.0,Comedy|Drama,Lynn Cohen,The Jimmy Show ,920,Heather Bucha,English,USA,R,1500000.0,436.0
Amat Escalante,105.0,50.0,8.0,Andrea Vergara,327.0,Crime|Drama|Romance,Kenny Johnston,Heli ,351,Gabriel Reyes,Spanish,Mexico,Not Rated,1000000.0,9.0
Wajahat Rauf,,3.0,4.0,Ayesha Omar,7.0,Comedy|Family,Rasheed Naz,Karachi se Lahore ,19,Javed Sheikh,Urdu,Pakistan,,1000000.0,5.0
Katherine Brooks,76.0,57.0,228.0,Kevin McCarthy,442.0,Drama|Romance,Ilene Graff,Loving Annabelle ,1635,Laura Breckenridge,English,USA,Not Rated,1000000.0,403.0
David Cross,96.0,0.0,396.0,Matt Walsh,782.0,Comedy|Drama,Jason Ritter,Hits ,2607,Amy Sedaris,English,USA,,1000000.0,490.0
Randall Rubin,99.0,0.0,131.0,A.J. Buckley,363.0,Crime|Drama|Thriller,Nicole Randall Johnson,Jimmy and Judy ,997,James Eckhouse,English,USA,R,1000000.0,275.0
Robert Bennett,90.0,15.0,106.0,Lauren C. Mayhew,984.0,Comedy,Randy Wayne,Frat Party ,1752,Alicia Ziegler,English,USA,R,1000000.0,157.0
Mary Pat Kelly,87.0,3.0,149.0,Ossie Davis,767.0,Drama,Aidan Quinn,Proud ,1593,Janet Hubert,English,USA,PG,1000000.0,282.0
Charlie Levi,90.0,0.0,171.0,Barbara Hershey,1000.0,Drama,Joe Mantegna,Childless ,1996,Diane Venora,English,USA,R,1000000.0,618.0
Kevin Hamedani,89.0,23.0,23.0,Janette Armand,199.0,Comedy|Horror|Sci-Fi,Russell Hodgkinson,ZMD: Zombies of Mass Destruction ,292,Kevin Hamedani,English,USA,R,500000.0,37.0
David DeCoteau,83.0,142.0,317.0,Shanley Caswell,458.0,Horror,Maureen McCormick,Snow White: A Deadly Summer ,1549,Tim Abell,English,USA,PG-13,1000000.0,383.0
Stefan C. Schaefer,90.0,0.0,360.0,Marlene Forte,898.0,Comedy|Drama|Romance,Nicole Beharie,My Last Day Without You ,2116,Reg E. Cathey,English,USA,,1000000.0,395.0
Michael Taliferro,138.0,105.0,110.0,Sticky Fingaz,592.0,Comedy|Music,Wesley Jonathan,Steppin: The Movie ,1350,Chrystee Pharris,English,USA,PG-13,1000000.0,207.0
Robert Heath,96.0,0.0,177.0,Alexander Vlahos,335.0,Horror|Mystery,David Oakes,Truth or Die ,1226,Jennie Jacques,English,UK,Not Rated,1000000.0,334.0
D. Stevens,94.0,6.0,0.0,Pierre Dulat,92.0,Drama|Thriller,Magi Avila,The Pet ,109,Summer Napoles,English,USA,,1000000.0,17.0
Jeffrey St. Jules,90.0,0.0,36.0,Chloe Rose,57.0,Drama|Musical|Sci-Fi,Boyd Banks,Bang Bang Baby ,231,Kristian Bruun,English,Canada,,1000000.0,40.0
Robert Hall,95.0,53.0,253.0,Kevin Gage,677.0,Horror,Angelina Armani,Fear Clinic ,1825,Fiona Dourif,English,USA,R,1000000.0,366.0
K. King,93.0,3.0,115.0,Shona Kay,214.0,Action|Comedy|Horror,Jason K. Wixom,Zombie Hunter ,656,Jarrod Phillips,English,USA,Not Rated,1000000.0,211.0
Jonathan Meyers,111.0,0.0,426.0,Luke Perry,657.0,Drama,Justin Baldoni,A Fine Step ,2677,Leonor Varela,,USA,PG,1000000.0,608.0
Blair Erickson,87.0,0.0,302.0,Katia Winter,696.0,Horror|Thriller,Monique Candelaria,Banshee Chapter ,1618,Michael McMillian,English,Germany,R,950000.0,371.0
Allison Burnett,100.0,12.0,354.0,Gia Mantegna,529.0,Drama,Kimberly Williams-Paisley,Ask Me Anything ,2468,Cathryn de Prume,English,USA,Not Rated,950000.0,413.0
Richard Schenkman,90.0,29.0,558.0,Mike Colter,1000.0,Comedy|Romance,Vanessa Williams,And Then Came Love ,2504,Eartha Kitt,English,USA,,989000.0,569.0
Sanjay Rawal,83.0,0.0,17.0,Robert Kennedy Jr.,56.0,Documentary|News,Alma Martinez,Food Chains ,104,Eve Ensler,English,USA,,913000.0,28.0
Kat Coiro,100.0,28.0,501.0,Geoff Stults,945.0,Comedy,Justin Kirk,L!fe Happens ,2924,Kristen Johnston,English,USA,R,930000.0,756.0
Cristian Mungiu,113.0,163.0,27.0,Vlad Ivanov,131.0,Drama,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days ",264,Alexandru Potocean,Romanian,Romania,Not Rated,590000.0,60.0
Brian Dorton,97.0,171.0,76.0,Brian Dorton,1000.0,Horror,Javier Botet,The Horror Network Vol. 1 ,1343,Jan Cornet,English,USA,,3000000.0,171.0
David Slade,104.0,171.0,0.0,G.J. Echternkamp,109.0,Crime|Drama|Thriller,Odessa Rae,Hard Candy ,117,Patrick Wilson,English,USA,R,950000.0,8.0
Jamie Babbit,91.0,91.0,659.0,David Gallagher,982.0,Drama|Thriller,Katy Mixon,The Quiet ,3299,Edie Falco,English,USA,R,900000.0,796.0
Ryan Coogler,85.0,0.0,88.0,Melonie Diaz,282.0,Biography|Drama|Romance,Ahna O'Reilly,Fruitvale Station ,687,Ariana Neal,English,USA,R,900000.0,270.0
Ramaa Mosley,101.0,6.0,727.0,Michael Angarano,975.0,Comedy|Fantasy|Thriller,Jack McBrayer,The Brass Teapot ,4184,Alia Shawkat,English,USA,R,900000.0,947.0
Charles Herman-Wurmfeld,88.0,0.0,102.0,Rian Bishop,465.0,Comedy|Romance|Sport,John Enos III,The Hammer ,897,Adam Carolla,English,USA,R,850000.0,140.0
Mariette Monpierre,78.0,0.0,0.0,Christophe Cherki,0.0,Drama,Stana Roumillac,Elza ,0,Teddy Doloir,French,France,,900000.0,0.0
Tommy Oliver,90.0,66.0,734.0,Ruby Dee,904.0,Drama,Bokeem Woodbine,1982 ,5435,Quinton Aaron,English,USA,R,1000000.0,782.0
Jamie Travis,88.0,15.0,567.0,Ari Graynor,938.0,Comedy,James Wolk,"For a Good Time, Call... ",3770,Nia Vardalos,English,USA,R,850000.0,904.0
Rich Christiano,95.0,14.0,221.0,D. David Morin,284.0,Drama|Fantasy|Sci-Fi,Gavin MacLeod,Time Changer ,1185,Hal Linden,English,USA,PG,825000.0,234.0
Paul Andrew Williams,85.0,46.0,141.0,Johnny Harris,418.0,Crime|Drama|Thriller,Lorraine Stanley,London to Brighton ,926,Georgia Groome,English,UK,R,500000.0,146.0
Nick Love,86.0,63.0,175.0,Christopher Berry,489.0,Action|Comedy|Drama|Sci-Fi,Eddie Griffin,American Hero ,1278,Michelle Tabora,English,USA,,990000.0,207.0
Natalie Bible',90.0,8.0,487.0,Samaire Armstrong,1000.0,Mystery|Thriller,Tommy O'Reilly,Windsor Drive ,3336,Matt Cohen,English,USA,,100000.0,806.0
Asghar Farhadi,123.0,0.0,620.0,Leila Hatami,786.0,Drama|Mystery,Shahab Hosseini,A Separation ,2501,Peyman Moaadi,Persian,Iran,PG-13,500000.0,712.0
Todd Solondz,88.0,377.0,236.0,Ken Leung,529.0,Comedy|Drama,Heather Matarazzo,Welcome to the Dollhouse ,1502,Christina Vidal,English,USA,R,800000.0,502.0
Victor Nunez,114.0,9.0,86.0,Todd Field,159.0,Drama|Romance,Allison Dean,Ruby in Paradise ,423,Dorothy Lyman,English,USA,R,800000.0,143.0
Peter Sollett,88.0,6.0,68.0,Melonie Diaz,302.0,Drama|Romance,Victor Rasuk,Raising Victor Vargas ,663,Judy Marte,English,France,R,800000.0,270.0
Daniel Davila,95.0,0.0,167.0,Melora Walters,940.0,Drama,Martin Landau,Harrison Montgomery ,1484,Diane Baker,English,USA,,850000.0,188.0
Jorge Gaggero,83.0,0.0,0.0,Hilda Bernard,24.0,Drama,Norma Aleandro,Live-In Maid ,29,Claudia Lapacó,Spanish,Argentina,Unrated,800000.0,5.0
Rod Lurie,104.0,37.0,501.0,Kathryn Morris,574.0,Drama|Thriller,Kevin Pollak,Deterrence ,1983,Timothy Hutton,English,France,R,800000.0,573.0
Michael Burke,94.0,3.0,181.0,Tom Guiry,262.0,Crime|Drama|Romance,Zachary Knighton,The Mudge Boy ,991,Ryan Donowho,English,USA,R,800000.0,262.0
Shane Dawson,93.0,247.0,152.0,Kurt Angle,247.0,Comedy,Shane Dawson,Not Cool ,954,Cherami Leigh,English,USA,Not Rated,600000.0,217.0
Tommy Wirkola,91.0,75.0,13.0,Stig Frode Henriksen,35.0,Comedy|Horror,Bjørn Sundquist,Dead Snow ,116,Ane Dahl Torp,Norwegian,Norway,Not Rated,800000.0,16.0
Ryan Little,90.0,38.0,69.0,Larry Bagby,214.0,Action|Adventure|Drama|War,Corbin Allred,Saints and Soldiers ,587,Kirby Heyborne,English,USA,PG-13,780000.0,115.0
Robert Greenwald,75.0,21.0,0.0,Katy Helvenston-Wettengal,25.0,Documentary|War,Scott Helvenston,Iraq for Sale: The War Profiteers ,25,Donna Zovko,English,USA,,750000.0,0.0
Colin Trevorrow,86.0,365.0,522.0,Mark Duplass,934.0,Comedy|Drama|Romance,Mary Lynn Rajskub,Safety Not Guaranteed ,2714,Jeff Garlin,English,USA,R,750000.0,830.0
Ben Wheatley,95.0,214.0,246.0,Ben Crompton,513.0,Crime|Horror|Thriller,MyAnna Buring,Kill List ,1269,Neil Maskell,English,UK,Not Rated,500000.0,257.0
Ti West,101.0,243.0,74.0,Jake Ryan,969.0,Horror,Lena Dunham,The Innkeepers ,1252,Pat Healy,English,USA,R,750000.0,128.0
Neil Burger,88.0,168.0,21.0,Christel Khalil,108.0,Drama,Raymond J. Barry,Interview with the Assassin ,243,Renee Faia,English,USA,R,750000.0,72.0
Oliver Blackburn,99.0,4.0,201.0,Nichola Burley,1000.0,Crime|Drama|Horror|Thriller,Julian Morris,Donkey Punch ,1558,Tom Burke,English,UK,R,900000.0,233.0
Jonathan Levine,90.0,129.0,280.0,Michael Welch,935.0,Horror,Luke Grimes,All the Boys Love Mandy Lane ,2170,Whitney Able,English,USA,R,750000.0,611.0
Christopher Hutson,95.0,3.0,118.0,Jennifer Lee Wiggins,717.0,Horror,Dichen Lachman,Bled ,1117,Michele Morrow,English,USA,R,750000.0,134.0
Fred Zinnemann,85.0,160.0,433.0,Lloyd Bridges,998.0,Thriller|Western,Gary Cooper,High Noon ,2496,Lon Chaney Jr.,English,USA,PG,750000.0,575.0
Michael Cuesta,97.0,52.0,36.0,Bruce Altman,80.0,Crime|Drama,Adam LeFevre,L.I.E. ,209,Walter Masterson,English,USA,NC-17,700000.0,67.0
Caryn Waechter,104.0,0.0,195.0,Kara Hayward,601.0,Drama|Mystery|Thriller,Laura Fraser,The Sisterhood of Night ,1581,Louis Ozawa Changchien,English,USA,PG-13,1000000.0,524.0
Jaume Collet-Serra,108.0,174.0,324.0,Paris Hilton,730.0,Horror,Robert Ri'chard,House of Wax ,2160,Brian Van Holt,English,Australia,R,30000000.0,716.0
Jennifer Wynne Farmer,107.0,0.0,236.0,Akima,752.0,Drama,Irene Bedard,Naturally Native ,1763,Max Gail,English,USA,PG-13,700000.0,282.0
Christopher Scott Cherot,84.0,21.0,48.0,Robinne Lee,465.0,Comedy,Hill Harper,Hav Plenty ,714,Chenoa Maxwell,English,USA,R,650000.0,170.0
H.M. Coakley,91.0,0.0,137.0,Steffinnie Phrommany,696.0,Crime|Drama|Thriller,Mehcad Brooks,Adulterers ,1210,Danielle Savre,English,USA,,750000.0,320.0
Chris Atkins,103.0,2.0,442.0,Harvey Weinstein,628.0,Documentary,Richard Curtis,Starsuckers ,1683,Elton John,English,UK,,400000.0,474.0
Bill Benenson,71.0,0.0,21.0,Dave Fennoy,1000.0,Documentary,Alfre Woodard,The Hadza: Last of the First ,1359,Jane Goodall,English,USA,,650000.0,338.0
Ryan Smith,90.0,4.0,258.0,Madison Lintz,523.0,Fantasy|Horror|Mystery|Thriller,Sandra Ellis Lafferty,After ,1553,Karolina Wydra,English,USA,PG-13,650000.0,385.0
Anna Mastro,94.0,7.0,912.0,Justin Kirk,956.0,Comedy|Drama,Leven Rambin,Walter ,4767,Virginia Madsen,English,USA,,700000.0,945.0
Mark Sandrich,81.0,10.0,23.0,Edward Everett Horton,610.0,Comedy|Musical|Romance,Ginger Rogers,Top Hat ,824,Eric Blore,English,USA,Approved,609000.0,172.0
Daniel Myrick,81.0,19.0,39.0,Joshua Leonard,170.0,Horror,Heather Donahue,The Blair Witch Project ,399,Michael C. Williams,English,USA,R,60000.0,170.0
Jon Gunn,106.0,16.0,254.0,David A.R. White,602.0,Action|Crime|Drama,Stacy Keach,Mercy Streets ,1281,Cynthia Watros,English,USA,PG-13,600000.0,266.0
Gene Teigland,103.0,0.0,20.0,Matthew Feeney,23.0,Mystery|Thriller,Kendyl Joi,Arnolds Park ,85,Tac Fitzgerald,English,USA,PG-13,600000.0,20.0
Scott Ziehl,90.0,4.0,218.0,Jason London,919.0,Drama,William Smith,Broken Vessels ,2288,Brent David Fraser,English,USA,R,600000.0,711.0
Johanna Schwartz,105.0,0.0,0.0,Garba Touré,0.0,Documentary,Aliou Touré,They Will Have to Kill Us First ,0,Khaira Arby,French,UK,,400000.0,0.0
William Gazecki,115.0,3.0,0.0,Colin Andrews,0.0,Documentary,Karen Alexander,Crop Circles: Quest for Truth ,0,Francine Blake,English,USA,,750000.0,0.0
Lance McDaniel,90.0,0.0,271.0,Steven Michael Quezada,595.0,Action|Drama|Thriller,Russell Wong,Light from the Darkroom ,1754,Lymari Nadal,English,USA,PG-13,600000.0,412.0
Michael Walker,98.0,5.0,233.0,Annabella Sciorra,587.0,Thriller,Paula Garcés,The Maid's Room ,1707,John Brodsky,English,USA,,600000.0,448.0
Richard Lester,87.0,44.0,704.0,Ringo Starr,785.0,Comedy|Musical,Paul McCartney,A Hard Day's Night ,2538,George Harrison,English,UK,Approved,560000.0,725.0
U. Roberto Romano,80.0,6.0,,,,Documentary,,The Harvest/La Cosecha ,0,,English,USA,,560000.0,
Blaz Zavrsnik,83.0,0.0,0.0,Spela Colja,0.0,Comedy,Dario Nozic Serini,Julija in alfa Romeo ,0,Andrej Nahtigal,Slovenian,Slovenia,,500000.0,0.0
Pan Nalin,115.0,95.0,0.0,Pant Shirt Baba,0.0,Biography|Documentary|Drama,Bhole Baba,Faith Connections ,0,Shriman Umeshanad Brahmachari,Hindi,India,,550000.0,0.0
Joe Camp,86.0,24.0,142.0,Peter Breck,407.0,Adventure|Family|Romance,Frances Bavier,Benji ,1090,Edgar Buchanan,English,USA,G,500000.0,189.0
Chris Kentis,79.0,9.0,7.0,Saul Stein,48.0,Adventure|Biography|Drama|Horror|Thriller,Blanchard Ryan,Open Water ,67,Daniel Travis,English,USA,R,500000.0,10.0
John 'Bud' Cardos,97.0,8.0,22.0,Hoke Howell,423.0,Horror|Sci-Fi,Woody Strode,Kingdom of the Spiders ,516,Tiffany Bolling,English,USA,PG,500000.0,23.0
Brian Baugh,120.0,3.0,234.0,Sean Michael Afable,984.0,Drama,Randy Wayne,To Save a Life ,2563,D. David Morin,English,USA,PG-13,1000000.0,801.0
Barry W. Blaustein,108.0,6.0,43.0,Vince McMahon,54.0,Biography|Documentary|Sport,Terry Funk,Beyond the Mat ,194,Mick Foley,English,USA,R,500000.0,44.0
Kurt Hale,102.0,0.0,15.0,Lincoln Hoppe,69.0,Comedy|Drama|Romance,Kirby Heyborne,The Singles Ward ,161,Daryn Tufts,English,USA,PG,500000.0,24.0
Siddiq Barmak,83.0,6.0,0.0,Zubaida Sahar,30.0,Drama,Marina Golbahari,Osama ,30,Mohamad Haref Harati,Dari,Afghanistan,PG-13,46000.0,0.0
Joseph Dorman,93.0,0.0,59.0,Peter Riegert,399.0,Documentary,Rachel Dratch,Sholem Aleichem: Laughing in the Darkness ,660,Jason Kravits,English,USA,Unrated,500000.0,169.0
Greg Harrison,86.0,7.0,17.0,Ari Gold,328.0,Drama|Music,Rachel True,Groove ,407,Denny Kirkwood,English,USA,R,500000.0,27.0
Kurt Hale,101.0,0.0,17.0,Big Budah,69.0,Comedy|Crime|Family,Kirby Heyborne,The R.M. ,155,Curt Doussett,English,USA,PG,500000.0,34.0
Michael Polish,111.0,35.0,482.0,William Katt,980.0,Drama,Sasha Alexander,Twin Falls Idaho ,3166,Jon Gries,English,USA,R,500000.0,505.0
Jacob Aaron Estes,90.0,9.0,595.0,Scott Mechlowicz,710.0,Crime|Drama,Rory Culkin,Mean Creek ,2655,Trevor Morgan,English,USA,R,500000.0,634.0
Morgan J. Freeman,86.0,204.0,474.0,Heather Matarazzo,659.0,Crime|Drama|Romance,Edie Falco,Hurricane Streets ,2322,Lynn Cohen,English,USA,R,500000.0,529.0
Neema Barnette,91.0,21.0,469.0,LisaRaye McCoy,597.0,Crime|Drama|Thriller,Monica Calhoun,Civil Brand ,2555,Clifton Powell,English,USA,R,500000.0,485.0
Molly Bernstein,88.0,0.0,49.0,Ricky Jay,342.0,Documentary,David Mamet,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,483,Dick Cavett,English,USA,,500000.0,79.0
Marius A. Markevicius,89.0,6.0,8.0,Greg Speirs,14.0,Documentary|Sport,Tommy Sheppard,The Other Dream Team ,44,Mickey Hart,English,USA,Not Rated,500000.0,9.0
Quentin Dupieux,82.0,248.0,196.0,Jack Plotnick,353.0,Comedy|Fantasy|Horror,Haley Ramm,Rubber ,1498,Cecelia Antoinette,English,France,R,500000.0,248.0
C. Jay Cox,100.0,6.0,325.0,Amber Benson,396.0,Comedy|Romance,Tori Spelling,Kiss the Bride ,2310,Garrett M. Brown,English,USA,R,500000.0,326.0
Gareth Edwards,94.0,380.0,113.0,Whitney Able,660.0,Drama|Sci-Fi|Thriller,Scoot McNairy,Monsters ,1118,Ricky Catter,English,UK,R,500000.0,280.0
Sol Tryon,91.0,0.0,170.0,Ann Dowd,472.0,Comedy,Jim Gaffigan,The Living Wake ,1047,Matthew Cowles,English,USA,PG-13,500000.0,185.0
Alex Craig Mann,87.0,38.0,445.0,Christa B. Allen,552.0,Comedy|Horror,Justin Chon,Detention of the Dead ,2251,Max Adler,English,USA,Not Rated,500000.0,533.0
Hao Ning,98.0,0.0,0.0,Zheng Xu,4.0,Comedy|Crime,Bo Huang,Crazy Stone ,8,Zhonghua Chen,Mandarin,China,,3000000.0,4.0
Stephen Kijak,95.0,3.0,25.0,Jacques Brel,30.0,Biography|Documentary|Music,Brian Eno,Scott Walker: 30 Century Man ,119,Damon Albarn,English,UK,,500000.0,27.0
Marc Forster,87.0,395.0,637.0,Alan Ruck,991.0,Drama,Radha Mitchell,Everything Put Together ,3309,Megan Mullally,English,USA,R,100000.0,946.0
Daston Kalili,127.0,2.0,0.0,Rai Alexandra,2.0,Thriller,Daston Kalili,Insomnia Manica ,2,Chin-Chien Chang,English,USA,,500000.0,0.0
William Gazecki,96.0,3.0,205.0,Bruce Vilanch,387.0,Documentary,Carol Channing,The Outrageous Sophie Tucker ,1235,Tony Bennett,English,USA,,500000.0,244.0
Michael Hoffman Jr.,104.0,32.0,238.0,John McGlothlin,685.0,Comedy|Horror,Vincent Chimato,Girls Gone Dead ,2102,Al Sapienza,English,USA,R,500000.0,492.0
Tamra Davis,93.0,33.0,135.0,Katherine Boecher,1000.0,Comedy|Drama,Britney Spears,Crossroads ,1531,Dave Allen,English,USA,PG-13,12000000.0,188.0
Jack Heller,90.0,0.0,120.0,Katherine Waterston,322.0,Mystery|Thriller,Shaun Sipos,Enter Nowhere ,630,Christopher Denham,English,USA,R,500000.0,178.0
Fernando Baez Mella,101.0,0.0,15.0,Christian Alvarez,159.0,Crime|Drama,Manny Perez,The King of Najayo ,206,Claudette Lalí,Spanish,Dominican Republic,R,500000.0,15.0
Warren Sheppard,94.0,0.0,212.0,Randy Jay Burrell,918.0,Action|Romance|Sport,Jennifer Hale,Fight to the Finish ,2091,Vincent De Paul,English,USA,PG-13,150000.0,402.0
Darren Lynn Bousman,97.0,163.0,303.0,Barry Bostwick,636.0,Horror|Musical,Paul Sorvino,Alleluia! The Devil's Carnival ,2438,Terrance Zdunich,English,USA,,500000.0,456.0
Joel Paul Reisig,108.0,431.0,317.0,Joel Paul Reisig,466.0,Family,Carrie Bradstreet,Rodeo Girl ,1628,Yassie Hawkes,English,USA,PG,500000.0,431.0
Catherine Gund,82.0,0.0,0.0,Sarah Callan,0.0,Action|Biography|Documentary|Sport,Elizabeth Streb,Born to Fly: Elizabeth Streb vs. Gravity ,0,Laura Flanders,English,USA,,500000.0,0.0
Luke Dye,84.0,0.0,53.0,Jeff Delaney,385.0,Family,Mike Stanley,The Little Ponderosa Zoo ,683,Jamison Stalsworth,English,USA,,500000.0,169.0
Michael Herz,91.0,6.0,10.0,Mark Torgl,488.0,Action|Comedy|Horror|Sci-Fi,Patrick Kilpatrick,The Toxic Avenger ,553,Pat Ryan,English,USA,Unrated,475000.0,11.0
Matty Rich,91.0,10.0,10.0,George T. Odom,353.0,Crime|Drama,Lawrence Gilliard Jr.,Straight Out of Brooklyn ,380,Matty Rich,English,USA,R,450000.0,12.0
Alec Asten,82.0,5.0,237.0,Dennis L.A. White,472.0,Action,Luis Sanchez,Diamond Ruff ,1752,Fredro Starr,English,USA,R,500000.0,251.0
Lloyd Kaufman,103.0,365.0,49.0,Lloyd Kaufman,907.0,Comedy|Horror|Musical,John Karyus,Poultrygeist: Night of the Chicken Dead ,1411,Kate Graham,English,USA,Unrated,500000.0,365.0
Matthew Watts,86.0,0.0,304.0,Cheyenne Jackson,873.0,Comedy|Romance,Jennifer Lafleur,Mutual Friends ,2830,Michael Stahl-David,English,USA,,450000.0,469.0
