director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,actor_2_facebook_likes,num_critic_for_reviews,gross,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes,genre_Drama,genre_Comedy,genre_Romance,genre_Thriller,genre_Crime,genre_Action,genre_Adventure,genre_Horror,genre_Family,genre_Fantasy,genre_other,profit,pop_est,gdp_md,actor_1_degree,actor_1_closeness,actor_1_betweenness,actor_2_degree,actor_2_closeness,actor_2_betweenness,actor_3_degree,actor_3_closeness,actor_3_betweenness
Boris Rodriguez,83.0,5.0,98.0,Thure Lindhardt,413.0,"['Comedy', 'Horror']",Stephen McHattie,Eddie: The Sleepwalking Cannibal ,843,Georgina Reilly,English,Canada,Not Rated,1500000.0,197.0,56.0,1521,1231,10.0,5.7,932,False,True,False,False,False,False,False,True,False,False,False,-1498479.0,37589262.0,1736425.0,3.0,0.0015698587127158557,5.798950389979413e-07,4.0,0.0018315018315018315,2.3195801559917654e-06,3.0,0.0015698587127158557,5.798950389979413e-07
Arjun Sablok,97.0,0.0,40.0,Uday Chopra,374.0,"['Comedy', 'Musical', 'Romance']",Abhishek Bachchan,Neal 'N' Nikki ,602,Samantha McLeod,English,India,,1500000.0,145.0,5.0,100358,1167,24.0,3.3,66,False,True,True,False,False,False,False,False,False,False,True,-1399642.0,1366417754.0,2868929.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Steve Miner,87.0,49.0,59.0,Adrienne King,309.0,"['Horror', 'Mystery', 'Thriller']",Betsy Palmer,Friday the 13th Part 2 ,707,Amy Steel,English,USA,R,1250000.0,121.0,242.0,19100000,39690,394.0,6.1,0,False,False,False,True,False,False,False,True,False,False,True,17850000.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Jay Chandrasekhar,100.0,422.0,422.0,Daniel von Bargen,816.0,"['Comedy', 'Crime', 'Mystery']",Geoffrey Arend,Super Troopers ,2893,Jay Chandrasekhar,English,USA,R,1200000.0,577.0,100.0,18488314,76151,333.0,7.1,0,False,True,False,False,True,False,False,False,False,False,True,17288314.0,328239523.0,21433226.0,4.0,0.047774877530556245,0.0009108218079194332,4.0,0.047774877530556245,0.0009108218079194332,4.0,0.052585613544458815,0.002723187103134333
Claudia Sainte-Luce,89.0,0.0,3.0,Vera Wilson,31.0,"['Comedy', 'Drama']",Ximena Ayala,The Amazing Catfish ,58,José Manuel Orozco Angulo,Spanish,Mexico,,1300000.0,24.0,50.0,11278,1229,2.0,7.0,407,True,True,False,False,False,False,False,False,False,False,False,-1288722.0,127575529.0,1268870.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Mira Nair,114.0,300.0,73.0,Randeep Hooda,307.0,"['Comedy', 'Drama', 'Romance']",Naseeruddin Shah,Monsoon Wedding ,809,Lillete Dubey,Hindi,India,R,7000000.0,209.0,137.0,13876974,19397,214.0,7.4,0,True,True,True,False,False,False,False,False,False,False,False,6876974.0,1366417754.0,2868929.0,2.0,0.04802604802604803,0.0,2.0,0.04802604802604803,0.0,4.0,0.052917513059307975,0.0009108218079194332
Jamie Babbit,85.0,91.0,849.0,Clea DuVall,1000.0,"['Comedy', 'Drama']",Natasha Lyonne,But I'm a Cheerleader ,4289,Eddie Cibrian,English,USA,R,1200000.0,1000.0,99.0,2199853,19986,186.0,6.6,0,True,True,False,False,False,False,False,False,False,False,False,999853.0,328239523.0,21433226.0,6.0,0.07186988680647677,0.008048366054324485,2.0,0.06371475703143412,0.0,6.0,0.06477341052428363,0.006721039322810899
David Boyd,113.0,29.0,449.0,Drew Waters,890.0,"['Drama', 'Sport']",Vivica A. Fox,Home Run ,2681,Scott Elrod,English,USA,PG-13,1200000.0,848.0,10.0,2859955,2417,32.0,6.0,0,True,False,False,False,False,False,False,False,False,False,True,1659955.0,328239523.0,21433226.0,12.0,0.09317155671243052,0.024934748042391035,4.0,0.08685170370994126,0.001656794792026315,4.0,0.08100105294387985,0.0009108218079194332
Steve Taylor,108.0,14.0,274.0,Marshall Allman,1000.0,"['Comedy', 'Drama']",Jason Marsden,Blue Like Jazz ,1805,Eric Lange,English,USA,PG-13,1200000.0,330.0,38.0,594904,2582,89.0,6.0,0,True,True,False,False,False,False,False,False,False,False,False,-605096.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Kurt Voss,88.0,0.0,3.0,Coyote Shivers,268.0,"['Comedy', 'Music']",Lemmy,Down and Out with the Dolls ,318,Zoë Poledouris,English,USA,R,1200000.0,44.0,12.0,58936,91,4.0,6.1,27,False,True,False,False,False,False,False,False,False,False,True,-1141064.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Tom Sanchez,110.0,0.0,0.0,Antonio Arrué,3.0,"['Comedy', 'Drama']",Nataniel Sánchez,The Knife of Don Juan ,5,Juan Carlos Montoya,Spanish,USA,,1200000.0,2.0,1.0,3830,27,1.0,7.2,75,True,True,False,False,False,False,False,False,False,False,False,-1196170.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Rob Bowman,91.0,38.0,117.0,Jacob Vargas,584.0,"['Adventure', 'Comedy', 'Sport']",Alanna Ubach,Airborne ,1218,Brittney Powell,English,USA,PG,2600000.0,399.0,9.0,2850263,5061,70.0,6.2,0,False,True,False,False,False,False,True,False,False,False,True,250263.0,328239523.0,21433226.0,2.0,0.06360219848736944,0.0,10.0,0.07247412149721208,0.0055632273778929145,2.0,0.06360219848736944,0.0
Jeff Burr,92.0,155.0,147.0,Clu Gulager,448.0,"['Action', 'Drama', 'Horror', 'Thriller']",Terry Kiser,From a Whisper to a Scream ,1329,Susan Tyrrell,English,USA,R,1100000.0,426.0,57.0,1400000,1324,37.0,5.9,241,True,False,False,True,False,True,False,True,False,False,False,300000.0,328239523.0,21433226.0,4.0,0.0023443223443223443,6.185547082644708e-06,4.0,0.002009419152276295,4.639160311983531e-06,2.0,0.0017582417582417582,0.0
Guy Maddin,73.0,126.0,3.0,CindyMarie Small,14.0,"['Comedy', 'Horror', 'Musical']",Sarah Murphy-Dyson,Dracula: Pages from a Virgin's Diary ,21,Brent Neale,English,Canada,,1600000.0,4.0,58.0,39659,1555,32.0,7.0,131,False,True,False,False,False,False,False,True,False,False,True,-1560341.0,37589262.0,1736425.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Panos Cosmatos,110.0,22.0,48.0,Marilyn Norry,434.0,"['Sci-Fi', 'Thriller']",Chris Gauthier,Beyond the Black Rainbow ,645,Eva Bourne,English,Canada,R,1100000.0,95.0,97.0,56129,6555,82.0,6.1,0,False,False,False,True,False,False,False,False,False,False,True,-1043871.0,37589262.0,1736425.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Joe Dante,91.0,287.0,725.0,Robert Picardo,1000.0,['Horror'],Patrick Macnee,The Howling ,4438,Dee Wallace,English,USA,R,1000000.0,823.0,161.0,17986000,22773,195.0,6.6,0,False,False,False,False,False,False,False,True,False,False,False,16986000.0,328239523.0,21433226.0,4.0,0.05517886368950199,0.0009108218079194332,4.0,0.06169797943991493,0.002723187103134333,4.0,0.05517886368950199,0.0009108218079194332
Clive Barker,86.0,385.0,100.0,Ashley Laurence,266.0,"['Fantasy', 'Horror']",Andrew Robinson,Hellraiser ,673,Clare Higgins,English,UK,R,1000000.0,209.0,203.0,14564027,76407,335.0,7.0,0,False,False,False,False,False,False,False,True,False,True,False,13564027.0,66834405.0,2829108.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Harold Cronk,120.0,18.0,295.0,Robin Givens,634.0,['Drama'],Benjamin A. Onyango,God's Not Dead 2 ,1810,Maria Canals-Barrera,English,USA,PG,5000000.0,420.0,29.0,20773070,4501,102.0,3.4,0,True,False,False,False,False,False,False,False,False,False,False,15773070.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Russ Meyer,109.0,199.0,44.0,Cynthia Myers,503.0,"['Comedy', 'Drama', 'Music']",Charles Napier,Beyond the Valley of the Dolls ,731,Harrison Page,English,USA,X,900000.0,46.0,101.0,9000000,7584,137.0,6.2,0,True,True,False,False,False,False,False,False,False,False,True,8100000.0,328239523.0,21433226.0,4.0,0.001978021978021978,3.092773541322354e-06,2.0,0.0013186813186813187,0.0,2.0,0.0013186813186813187,0.0
Courtney Hunt,97.0,33.0,229.0,Michael O'Keefe,496.0,"['Crime', 'Drama']",Charlie McDermott,Frozen River ,994,Misty Upham,English,USA,R,1000000.0,238.0,181.0,2508841,21746,93.0,7.2,0,True,False,False,False,True,False,False,False,False,False,False,1508841.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Nicole Holofcener,86.0,132.0,584.0,Anne Heche,778.0,"['Comedy', 'Drama', 'Romance']",Kevin Corrigan,Walking and Talking ,2400,Vincent Pastore,English,UK,R,1000000.0,695.0,18.0,1277257,2629,32.0,6.8,227,True,True,True,False,False,False,False,False,False,False,False,277257.0,66834405.0,2829108.0,4.0,0.06721326115132398,0.0011419380879643562,4.0,0.072888407293552,0.005410942826437601,6.0,0.0663966105493552,0.006412425775454548
Chris Paine,92.0,2.0,5.0,Phyllis Diller,783.0,['Documentary'],Ed Begley Jr.,Who Killed the Electric Car? ,1447,Colette Divine,English,USA,PG,1000000.0,659.0,87.0,1677838,11283,155.0,7.7,0,False,False,False,False,False,False,False,False,False,False,True,677838.0,328239523.0,21433226.0,6.0,0.07888180900166981,0.0024001813588638435,2.0,0.0684842739223404,0.0,2.0,0.0684842739223404,0.0
Greg Berlanti,94.0,112.0,428.0,Nia Long,1000.0,"['Comedy', 'Drama', 'Romance', 'Sport']",Justin Theroux,The Broken Hearts Club: A Romantic Comedy ,3085,Mary McCormack,English,USA,R,1000000.0,826.0,51.0,1744858,6084,120.0,7.0,671,True,True,True,False,False,False,False,False,False,False,True,744858.0,328239523.0,21433226.0,4.0,0.08883076285108217,0.003094080971085228,15.0,0.09814688198267416,0.03868394417730122,10.0,0.08575647415496092,0.022586093436161515
Trey Parker,92.0,406.0,194.0,Dian Bachar,406.0,"['Comedy', 'Sci-Fi']",Trey Parker,Orgazmo ,904,Matt Stone,English,USA,NC-17,1000000.0,203.0,59.0,582024,30396,168.0,6.2,0,False,True,False,False,False,False,False,False,False,False,True,-417976.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Finn Taylor,97.0,4.0,301.0,Cathy Moriarty,611.0,"['Comedy', 'Drama']",David Arquette,Dream with the Fishes ,1692,Kathryn Erbe,English,USA,R,1000000.0,394.0,28.0,464655,1524,29.0,7.0,166,True,True,False,False,False,False,False,False,False,False,False,-535345.0,328239523.0,21433226.0,8.0,0.07892249594377254,0.005052269350442228,2.0,0.06907165737997474,0.0,4.0,0.07002791259084166,0.0022061347812166923
Karen Moncrieff,88.0,22.0,275.0,Agnes Bruckner,638.0,['Drama'],Frances Fisher,Blue Car ,1641,A.J. Buckley,English,USA,R,1000000.0,400.0,44.0,464126,3142,68.0,6.7,115,True,False,False,False,False,False,False,False,False,False,False,-535874.0,328239523.0,21433226.0,6.0,0.07550505255908661,0.006629991011069031,4.0,0.06907165737997474,0.0026515833010367536,6.0,0.06859941224433491,0.004002437985852987
José Luis Valenzuela,100.0,0.0,268.0,Lupe Ontiveros,844.0,"['Comedy', 'Romance']",Cheech Marin,Luminarias ,2289,Robert Beltran,English,USA,R,1000000.0,625.0,13.0,428535,505,32.0,3.6,24,False,True,True,False,False,False,False,False,False,False,False,-571465.0,328239523.0,21433226.0,10.0,0.08649575410457265,0.016022923442455324,5.0,0.08061695943676976,0.0031587220767394218,4.0,0.07644815838670448,0.0009108218079194332
Efram Potelle,79.0,2.0,551.0,Elden Henson,855.0,"['Comedy', 'Drama', 'Romance']",Shiri Appleby,The Battle of Shaker Heights ,2489,Kathleen Quinlan,English,USA,PG-13,1000000.0,577.0,29.0,279282,3806,49.0,6.1,150,True,True,True,False,False,False,False,False,False,False,False,-720718.0,328239523.0,21433226.0,4.0,0.07742491537557951,0.002672272722819731,8.0,0.08388760362444574,0.009197730014893685,6.0,0.07616276207615183,0.008922522430863
Alex Gibney,53.0,141.0,23.0,George W. Bush,141.0,"['Crime', 'Documentary', 'War']",Alex Gibney,Taxi to the Dark Side ,313,Greg D'Agostino,English,USA,R,1000000.0,125.0,84.0,274661,10564,40.0,7.7,0,False,False,False,False,True,False,False,False,False,False,True,-725339.0,328239523.0,21433226.0,2.0,0.0011721611721611722,0.0,4.0,0.0017582417582417582,1.546386770661177e-06,2.0,0.0011721611721611722,0.0
Paul Crowder,97.0,10.0,5.0,Marv Albert,102.0,"['Documentary', 'Sport']",Pelé,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,118,Ahmet Ertegun,English,UK,PG-13,1000000.0,7.0,40.0,144431,1290,13.0,7.3,587,False,False,False,False,False,False,False,False,False,False,True,-855569.0,66834405.0,2829108.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Anthony Powell,91.0,9.0,9.0,Tom Hamann,53.0,"['Adventure', 'Biography', 'Documentary', 'Drama']",Josh Swanson,Antarctica: A Year on Ice ,86,Anthony Powell,English,New Zealand,PG,1000000.0,24.0,31.0,287761,2482,16.0,7.6,0,True,False,False,False,False,False,True,False,False,False,True,-712239.0,4917000.0,206928.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Kief Davidson,93.0,0.0,0.0,Brian Whitaker,20.0,['Documentary'],G.W. Krauss,A Lego Brickumentary ,28,Jason Bateman,English,Denmark,G,1000000.0,8.0,43.0,100240,1220,11.0,6.8,0,False,False,False,False,False,False,False,False,False,False,True,-899760.0,5818553.0,350104.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Vivek Agnihotri,160.0,5.0,219.0,Anil Kapoor,724.0,['Thriller'],Emraan Hashmi,Chocolate: Deep Dark Secrets ,2024,Sunil Shetty,Hindi,India,,1500000.0,668.0,4.0,49000,1524,30.0,4.8,31,False,False,False,True,False,False,False,False,False,False,False,-1451000.0,1366417754.0,2868929.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Ti West,95.0,243.0,725.0,Greta Gerwig,969.0,['Horror'],Lena Dunham,The House of the Devil ,3833,Dee Wallace,English,USA,R,900000.0,962.0,238.0,100659,30160,193.0,6.4,0,False,False,False,False,False,False,False,True,False,False,False,-799341.0,328239523.0,21433226.0,2.0,0.049881333010917364,0.0,2.0,0.049881333010917364,0.0,4.0,0.05517886368950199,0.0009108218079194332
Nick Tomnay,93.0,11.0,271.0,Clayne Crawford,443.0,"['Comedy', 'Crime', 'Thriller']",David Hyde Pierce,The Perfect Host ,1452,Nathaniel Parker,English,USA,R,500000.0,298.0,112.0,48430,20176,73.0,6.8,0,False,True,False,True,True,False,False,False,False,False,False,-451570.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Eric Nicholas,78.0,0.0,61.0,Ana Claudia Talancón,262.0,"['Crime', 'Drama', 'Thriller']",Jordana Spiro,Alone with Her ,509,Jonathon Trent,English,USA,Not Rated,1000000.0,163.0,71.0,10018,3228,31.0,6.1,244,True,False,False,True,True,False,False,False,False,False,False,-989982.0,328239523.0,21433226.0,2.0,0.0013186813186813187,0.0,4.0,0.001978021978021978,3.092773541322354e-06,2.0,0.0013186813186813187,0.0
Benjamin Dickinson,97.0,4.0,150.0,Alexia Rasmussen,446.0,"['Drama', 'Sci-Fi']",Nora Zehetner,Creative Control ,928,Meredith Hagner,English,USA,R,1000000.0,171.0,36.0,62480,1048,7.0,5.5,793,True,False,False,False,False,False,False,False,False,False,True,-937520.0,328239523.0,21433226.0,4.0,0.0590604994735073,0.0009108218079194332,2.0,0.05303214245246998,0.0,2.0,0.05303214245246998,0.0
Hal Haberman,81.0,0.0,394.0,Paul Blackthorne,975.0,"['Comedy', 'Drama', 'Sci-Fi']",Michael Rapaport,Special ,2694,Ian Bohen,English,USA,R,1000000.0,645.0,56.0,6387,4862,37.0,6.9,0,True,True,False,False,False,False,False,False,False,False,True,-993613.0,328239523.0,21433226.0,4.0,0.07664921177757747,0.0009108218079194332,2.0,0.06679514962828288,0.0,2.0,0.06679514962828288,0.0
Brian Trenchard-Smith,88.0,53.0,176.0,Mariel Hemingway,563.0,"['Action', 'Drama']",David Keith,In Her Line of Fire ,1284,Jesse Hutch,English,Germany,R,1000000.0,288.0,8.0,721,783,12.0,4.1,42,True,False,False,False,False,True,False,False,False,False,False,-999279.0,83132799.0,3861123.0,10.0,0.07587948872352543,0.006195775187105743,2.0,0.0662098611038464,0.0,2.0,0.0662098611038464,0.0
Frank Whaley,96.0,436.0,4.0,Frank Whaley,474.0,"['Comedy', 'Drama']",Lynn Cohen,The Jimmy Show ,920,Heather Bucha,English,USA,R,1500000.0,436.0,9.0,703,480,21.0,5.4,47,True,True,False,False,False,False,False,False,False,False,False,-1499297.0,328239523.0,21433226.0,6.0,0.07510663345735134,0.002861840702137619,4.0,0.07203059386182843,0.0013519515204400204,2.0,0.06772645303131085,0.0
Kat Coiro,100.0,28.0,501.0,Geoff Stults,945.0,['Comedy'],Justin Kirk,L!fe Happens ,2924,Kristen Johnston,English,USA,R,930000.0,756.0,18.0,20186,6025,15.0,5.7,995,False,True,False,False,False,False,False,False,False,False,False,-909814.0,328239523.0,21433226.0,4.0,0.07103574234493455,0.0009108218079194332,2.0,0.06249172514232756,0.0,2.0,0.06249172514232756,0.0
Jamie Babbit,91.0,91.0,659.0,David Gallagher,982.0,"['Drama', 'Thriller']",Katy Mixon,The Quiet ,3299,Edie Falco,English,USA,R,900000.0,796.0,65.0,381186,13485,90.0,6.4,698,True,False,False,True,False,False,False,False,False,False,False,-518814.0,328239523.0,21433226.0,2.0,0.06833898571281333,0.0,2.0,0.06833898571281333,0.0,6.0,0.07868911751657959,0.0023907007798103534
Ramaa Mosley,101.0,6.0,727.0,Michael Angarano,975.0,"['Comedy', 'Fantasy', 'Thriller']",Jack McBrayer,The Brass Teapot ,4184,Alia Shawkat,English,USA,R,900000.0,947.0,62.0,6643,11965,39.0,6.4,0,False,True,False,True,False,False,False,False,False,True,False,-893357.0,328239523.0,21433226.0,2.0,0.061766470485816544,0.0,6.0,0.06730935401341209,0.003505997856297947,4.0,0.06586783857554414,0.001242341191614872
Charles Herman-Wurmfeld,88.0,0.0,102.0,Rian Bishop,465.0,"['Comedy', 'Romance', 'Sport']",John Enos III,The Hammer ,897,Adam Carolla,English,USA,R,850000.0,140.0,73.0,442638,5489,23.0,7.3,337,False,True,True,False,False,False,False,False,False,False,True,-407362.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Jamie Travis,88.0,15.0,567.0,Ari Graynor,938.0,['Comedy'],James Wolk,"For a Good Time, Call... ",3770,Nia Vardalos,English,USA,R,850000.0,904.0,115.0,1243961,13421,34.0,6.0,0,False,True,False,False,False,False,False,False,False,False,False,393961.0,328239523.0,21433226.0,2.0,0.07043083498779701,0.0,4.0,0.07309733142767898,0.0027166555296973746,6.0,0.07984917887070529,0.005285841501837901
Rich Christiano,95.0,14.0,221.0,D. David Morin,284.0,"['Drama', 'Fantasy', 'Sci-Fi']",Gavin MacLeod,Time Changer ,1185,Hal Linden,English,USA,PG,825000.0,234.0,16.0,15278,1742,158.0,5.6,409,True,False,False,False,False,False,False,False,False,True,True,-809722.0,328239523.0,21433226.0,2.0,0.045407222794269314,0.0,4.0,0.04975562605023624,0.0009108218079194332,2.0,0.045407222794269314,0.0
Todd Solondz,88.0,377.0,236.0,Ken Leung,529.0,"['Comedy', 'Drama']",Heather Matarazzo,Welcome to the Dollhouse ,1502,Christina Vidal,English,USA,R,800000.0,502.0,74.0,4771000,26513,174.0,7.5,0,True,True,False,False,False,False,False,False,False,False,False,3971000.0,328239523.0,21433226.0,6.0,0.0764004438951387,0.0021894364238879923,2.0,0.06660615475502842,0.0,2.0,0.06660615475502842,0.0
Victor Nunez,114.0,9.0,86.0,Todd Field,159.0,"['Drama', 'Romance']",Allison Dean,Ruby in Paradise ,423,Dorothy Lyman,English,USA,R,800000.0,143.0,11.0,1001437,2039,28.0,7.2,81,True,False,True,False,False,False,False,False,False,False,False,201437.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Peter Sollett,88.0,6.0,68.0,Melonie Diaz,302.0,"['Drama', 'Romance']",Victor Rasuk,Raising Victor Vargas ,663,Judy Marte,English,France,R,800000.0,270.0,59.0,2073984,4743,135.0,7.2,219,True,False,True,False,False,False,False,False,False,False,False,1273984.0,67059887.0,2715518.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Rod Lurie,104.0,37.0,501.0,Kathryn Morris,574.0,"['Drama', 'Thriller']",Kevin Pollak,Deterrence ,1983,Timothy Hutton,English,France,R,800000.0,573.0,29.0,144583,2256,79.0,6.5,130,True,False,False,True,False,False,False,False,False,False,False,-655417.0,67059887.0,2715518.0,6.0,0.08446645818989182,0.002663091021669121,4.0,0.08551683052172085,0.00321224574766742,6.0,0.08881787201334439,0.005773829893292842
Shane Dawson,93.0,247.0,152.0,Kurt Angle,247.0,['Comedy'],Shane Dawson,Not Cool ,954,Cherami Leigh,English,USA,Not Rated,600000.0,217.0,6.0,35688,4167,72.0,5.1,0,False,True,False,False,False,False,False,False,False,False,False,-564312.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Ryan Little,90.0,38.0,69.0,Larry Bagby,214.0,"['Action', 'Adventure', 'Drama', 'War']",Corbin Allred,Saints and Soldiers ,587,Kirby Heyborne,English,USA,PG-13,780000.0,115.0,33.0,1310270,17725,157.0,6.8,1000,True,False,False,False,False,True,True,False,False,False,True,530270.0,328239523.0,21433226.0,2.0,0.002009419152276295,0.0,2.0,0.002009419152276295,0.0,8.0,0.0035164835164835165,9.278320623967061e-06
Ben Wheatley,95.0,214.0,246.0,Ben Crompton,513.0,"['Crime', 'Horror', 'Thriller']",MyAnna Buring,Kill List ,1269,Neil Maskell,English,UK,Not Rated,500000.0,257.0,255.0,26297,25750,209.0,6.3,0,False,False,False,True,True,False,False,True,False,False,False,-473703.0,66834405.0,2829108.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
