director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,actor_2_facebook_likes
Craig Moss,82,19,134,Bryan Callen,700,Comedy,Noureen DeWulf,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,1499,Matt Crabtree,English,USA,R,1300000,460
Steve Miner,87,49,59,Adrienne King,309,Horror|Mystery|Thriller,Betsy Palmer,Friday the 13th Part 2 ,707,Amy Steel,English,USA,R,1250000,121
Billy Wilder,101,0,66,Jane Wyman,287,Drama|Film-Noir,Ray Milland,The Lost Weekend ,581,Frank Faylen,English,USA,Not Rated,1250000,160
Douglas Cheek,96,4,132,John Heard,796,Horror|Sci-Fi,Daniel Stern,C.H.U.D. ,1866,Sam McMurray,English,USA,R,1250000,697
Deryck Broom,87,11,397,Omar Benson Miller,578,Animation,Vic Mignogna,The Lion of Judah ,1730,Anupam Kher,English,USA,PG,15000000,418
Henry Hathaway,92,83,48,Jean Peters,469,Crime|Film-Noir|Thriller,Joseph Cotten,Niagara ,683,Will Wright,English,USA,Approved,1250000,79
Steven Soderbergh,100,0,65,Laura San Giacomo,828,Drama,Peter Gallagher,"Sex, Lies, and Videotape ",1431,Steven Brill,English,USA,R,1200000,531
Jay Chandrasekhar,100,422,422,Daniel von Bargen,816,Comedy|Crime|Mystery,Geoffrey Arend,Super Troopers ,2893,Jay Chandrasekhar,English,USA,R,1200000,577
Claudia Sainte-Luce,89,0,3,Vera Wilson,31,Comedy|Drama,Ximena Ayala,The Amazing Catfish ,58,José Manuel Orozco Angulo,Spanish,Mexico,,1300000,24
Mira Nair,114,300,73,Randeep Hooda,307,Comedy|Drama|Romance,Naseeruddin Shah,Monsoon Wedding ,809,Lillete Dubey,Hindi,India,R,7000000,209
Jamie Babbit,85,91,849,Clea DuVall,1000,Comedy|Drama,Natasha Lyonne,But I'm a Cheerleader ,4289,Eddie Cibrian,English,USA,R,1200000,1000
David Boyd,113,29,449,Drew Waters,890,Drama|Sport,Vivica A. Fox,Home Run ,2681,Scott Elrod,English,USA,PG-13,1200000,848
Anna Muylaert,112,9,4,Regina Casé,61,Comedy|Drama,Alex Huszar,The Second Mother ,76,Luis Miranda,Portuguese,Brazil,R,4000000,9
Steve Taylor,108,14,274,Marshall Allman,1000,Comedy|Drama,Jason Marsden,Blue Like Jazz ,1805,Eric Lange,English,USA,PG-13,1200000,330
Kurt Voss,88,0,3,Coyote Shivers,268,Comedy|Music,Lemmy,Down and Out with the Dolls ,318,Zoë Poledouris,English,USA,R,1200000,44
Léa Pool,97,4,,,,Documentary,,"Pink Ribbons, Inc. ",0,,English,Canada,Not Rated,1200000,
Laurent Bouhnik,103,0,24,Johnny Amaro,34,Drama,Déborah Révy,Q ,114,Yassine Azzouz,French,France,,1500000,29
Tom Sanchez,110,0,0,Antonio Arrué,3,Comedy|Drama,Nataniel Sánchez,The Knife of Don Juan ,5,Juan Carlos Montoya,Spanish,USA,,1200000,2
Michael Curtiz,100,345,94,David Niven,843,Action|Adventure|Romance|War,Errol Flynn,The Charge of the Light Brigade ,1621,Spring Byington,English,USA,Approved,1200000,490
Justin Thomas Ostensen,99,0,5,Kristin Booth,721,Thriller,Michael Berryman,Below Zero ,862,Michael Eisner,English,Canada,R,1200000,134
Brenton Spencer,84,0,63,Victor Zinck Jr.,380,Action|Horror|Mystery|Thriller,Christie Burke,Crowsnest ,630,Chelsey Reist,English,Canada,R,1200000,91
Rob Bowman,91,38,117,Jacob Vargas,584,Adventure|Comedy|Sport,Alanna Ubach,Airborne ,1218,Brittney Powell,English,USA,PG,2600000,399
Ossie Davis,97,282,148,Cleavon Little,586,Action|Comedy,Redd Foxx,Cotton Comes to Harlem ,1581,Calvin Lockhart,English,USA,R,1200000,434
Dylan Bank,100,0,312,Deirdre Lorenz,498,Horror,Seregon O'Dassey,Bleeding Hearts ,1810,Dustin Diamond,English,USA,,1200000,350
Shane Meadows,90,222,68,Gary Stretch,680,Crime|Drama|Thriller,Paddy Considine,Dead Man's Shoes ,1311,George Newton,English,UK,,695393,404
Jeff Burr,92,155,147,Clu Gulager,448,Action|Drama|Horror|Thriller,Terry Kiser,From a Whisper to a Scream ,1329,Susan Tyrrell,English,USA,R,1100000,426
Guy Maddin,73,126,3,CindyMarie Small,14,Comedy|Horror|Musical,Sarah Murphy-Dyson,Dracula: Pages from a Virgin's Diary ,21,Brent Neale,English,Canada,,1600000,4
Regardt van den Bergh,116,12,25,Frank Rautenbach,412,Drama,Sean Cameron Michael,Faith Like Potatoes ,521,Jeanne Neilson,Zulu,South Africa,PG,10000000,48
Panos Cosmatos,110,22,48,Marilyn Norry,434,Sci-Fi|Thriller,Chris Gauthier,Beyond the Black Rainbow ,645,Eva Bourne,English,Canada,R,1100000,95
Gareth Evans,102,338,60,Yayan Ruhian,1000,Action|Crime|Thriller,Iko Uwais,The Raid: Redemption ,1445,Donny Alamsyah,Indonesian,Indonesia,R,1100000,342
Matthew R. Anderson,89,252,252,Vernon Wells,1000,Action|Horror|Sci-Fi,Johnny Pacar,The Dead Undead ,2510,Matthew R. Anderson,English,USA,R,1100000,745
Joe Marino,76,0,0,Anella Vastola,12,Horror,Piero Maggiò,The Vatican Exorcisms ,12,Joe Marino,English,Italy,R,1100000,0
Joel Anderson,89,0,5,Rosie Traynor,12,Drama|Horror|Mystery|Thriller,Talia Zucker,Lake Mungo ,29,Martin Sharpe,English,Australia,R,1400000,5
Douglas Trumbull,89,136,42,Ron Rifkin,844,Drama|Sci-Fi,Bruce Dern,Silent Running ,1080,Jesse Vint,English,USA,GP,1000000,184
Mona Fastvold,91,2,9,Brady Corbet,321,Drama,Christopher Abbott,The Sleepwalker ,622,Gitte Witt,English,Norway,Not Rated,1100000,287
Tony Richardson,121,62,69,Susannah York,883,Adventure|Comedy|History,Albert Finney,Tom Jones ,1371,Hugh Griffith,English,UK,Unrated,1000000,269
Levan Gabriadze,83,6,142,Renee Olstead,707,Horror|Mystery|Thriller,Shelley Hennig,Unfriended ,1565,Heather Sossaman,English,USA,R,1000000,305
Joe Dante,91,287,725,Robert Picardo,1000,Horror,Patrick Macnee,The Howling ,4438,Dee Wallace,English,USA,R,1000000,823
Terence Young,110,92,177,Jack Lord,650,Action|Adventure|Thriller,Ursula Andress,Dr. No ,1421,Lois Maxwell,English,UK,Approved,1100000,275
Bradley Parker,86,18,300,Ingrid Bolsø Berdal,1000,Horror|Mystery|Sci-Fi|Thriller,Jesse McCartney,Chernobyl Diaries ,2665,Jonathan Sadowski,English,USA,R,1000000,466
Clive Barker,86,385,100,Ashley Laurence,266,Fantasy|Horror,Andrew Robinson,Hellraiser ,673,Clare Higgins,English,UK,R,1000000,209
Harold Cronk,120,18,295,Robin Givens,634,Drama,Benjamin A. Onyango,God's Not Dead 2 ,1810,Maria Canals-Barrera,English,USA,PG,5000000,420
Jeff Wadlow,90,65,683,Gary Cole,1000,Drama|Horror|Mystery|Thriller,Julian Morris,Cry_Wolf ,3155,Lindy Booth,English,USA,PG-13,1000000,989
William Brent Bell,83,19,128,Claudiu Trandafir,403,Horror,Fernanda Andrade,The Devil Inside ,988,Brian Johnson,English,USA,R,1000000,169
Russ Meyer,109,199,44,Cynthia Myers,503,Comedy|Drama|Music,Charles Napier,Beyond the Valley of the Dolls ,731,Harrison Page,English,USA,X,900000,46
Robert D. Webb,89,0,102,Neville Brand,356,Drama|Romance|Western,James Drury,Love Me Tender ,831,Debra Paget,English,USA,,1000000,110
Allan Dwan,109,23,88,Richard Jaeckel,183,Action|Drama|Romance|War,James Brown,Sands of Iwo Jima ,510,Forrest Tucker,English,USA,Approved,1000000,102
Eli Roth,100,0,389,Richard Burgi,640,Adventure|Horror,Daryl Sabara,The Green Inferno ,2082,Magda Apanowicz,English,USA,R,6000000,550
Andrew Steggall,109,0,30,Alex Lawther,202,Drama|Family|Romance,Juliet Stevenson,Departure ,283,Niamh Cusack,English,UK,,1100000,47
Ben Lewin,95,20,365,Adam Arkin,422,Biography|Comedy|Drama|Romance,W. Earl Brown,The Sessions ,1899,Rhea Perlman,English,USA,R,1000000,374
Courtney Hunt,97,33,229,Michael O'Keefe,496,Crime|Drama,Charlie McDermott,Frozen River ,994,Misty Upham,English,USA,R,1000000,238
Morgan Neville,91,9,13,Lou Adler,130,Documentary|Music,Sheryl Crow,20 Feet from Stardom ,198,Merry Clayton,English,USA,PG-13,1000000,19
Nicole Holofcener,86,132,584,Anne Heche,778,Comedy|Drama|Romance,Kevin Corrigan,Walking and Talking ,2400,Vincent Pastore,English,UK,R,1000000,695
Peter Cattaneo,91,11,121,Mark Addy,1000,Comedy|Drama|Music,Tom Wilkinson,The Full Monty ,2323,Lesley Sharp,English,UK,R,3500000,891
Chris Paine,92,2,5,Phyllis Diller,783,Documentary,Ed Begley Jr.,Who Killed the Electric Car? ,1447,Colette Divine,English,USA,PG,1000000,659
Greg Berlanti,94,112,428,Nia Long,1000,Comedy|Drama|Romance|Sport,Justin Theroux,The Broken Hearts Club: A Romantic Comedy ,3085,Mary McCormack,English,USA,R,1000000,826
Don Coscarelli,92,152,124,Ossie Davis,1000,Comedy|Fantasy|Mystery,Daniel Roebuck,Bubba Ho-Tep ,1587,Ella Joyce,English,USA,R,1000000,282
Marc Levin,100,12,6,Saul Williams,245,Drama,Sonja Sohn,Slam ,295,Bonz Malone,English,USA,R,1000000,38
Richard Dutcher,119,13,25,Frank Gerrish,957,Crime|Drama|Mystery,Wilford Brimley,Brigham City ,1107,Rick Macy,English,USA,PG-13,1000000,81
Mel Brooks,92,0,842,Sid Caesar,1000,Comedy,Madeline Kahn,History of the World: Part I ,3931,Dom DeLuise,English,USA,R,11000000,898
Trey Parker,92,406,194,Dian Bachar,406,Comedy|Sci-Fi,Trey Parker,Orgazmo ,904,Matt Stone,English,USA,NC-17,1000000,203
Finn Taylor,97,4,301,Cathy Moriarty,611,Comedy|Drama,David Arquette,Dream with the Fishes ,1692,Kathryn Erbe,English,USA,R,1000000,394
Karen Moncrieff,88,22,275,Agnes Bruckner,638,Drama,Frances Fisher,Blue Car ,1641,A.J. Buckley,English,USA,R,1000000,400
José Luis Valenzuela,100,0,268,Lupe Ontiveros,844,Comedy|Romance,Cheech Marin,Luminarias ,2289,Robert Beltran,English,USA,R,1000000,625
Goran Dukic,88,21,772,Patrick Fugit,1000,Comedy|Drama|Fantasy|Romance,Leslie Bibb,Wristcutters: A Love Story ,4720,Chase Ellison,English,USA,R,1000000,835
Efram Potelle,79,2,551,Elden Henson,855,Comedy|Drama|Romance,Shiri Appleby,The Battle of Shaker Heights ,2489,Kathleen Quinlan,English,USA,PG-13,1000000,577
Joshua Oppenheimer,96,50,0,Herman Koto,3,Biography|Crime|Documentary|History,Anwar Congo,The Act of Killing ,6,Syamsul Arifin,Indonesian,UK,Not Rated,1000000,3
Alex Gibney,53,141,23,George W. Bush,141,Crime|Documentary|War,Alex Gibney,Taxi to the Dark Side ,313,Greg D'Agostino,English,USA,R,1000000,125
Paul Crowder,97,10,5,Marv Albert,102,Documentary|Sport,Pelé,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,118,Ahmet Ertegun,English,UK,PG-13,1000000,7
Anthony Powell,91,9,9,Tom Hamann,53,Adventure|Biography|Documentary|Drama,Josh Swanson,Antarctica: A Year on Ice ,86,Anthony Powell,English,New Zealand,PG,1000000,24
Kief Davidson,93,0,0,Brian Whitaker,20,Documentary,G.W. Krauss,A Lego Brickumentary ,28,Jason Bateman,English,Denmark,G,1000000,8
Vivek Agnihotri,160,5,219,Anil Kapoor,724,Thriller,Emraan Hashmi,Chocolate: Deep Dark Secrets ,2024,Sunil Shetty,Hindi,India,,1500000,668
Ti West,95,243,725,Greta Gerwig,969,Horror,Lena Dunham,The House of the Devil ,3833,Dee Wallace,English,USA,R,900000,962
Nick Tomnay,93,11,271,Clayne Crawford,443,Comedy|Crime|Thriller,David Hyde Pierce,The Perfect Host ,1452,Nathaniel Parker,English,USA,R,500000,298
John Hamburg,88,29,117,Michael Lerner,499,Comedy|Crime,Harvey Fierstein,Safe Men ,1141,Josh Pais,English,USA,R,1000000,230
Nickolas Perry,105,5,73,Patsy Kensit,590,Crime|Drama|Romance,Patrick Renna,Speedway Junky ,1042,Adrienne Frantz,English,USA,R,1000000,231
Becky Smith,89,32,256,Emily Baldoni,386,Comedy|Romance,Will Rothhaar,16 to Life ,1647,Hallee Hirsh,English,USA,,1000000,261
Eric Nicholas,78,0,61,Ana Claudia Talancón,262,Crime|Drama|Thriller,Jordana Spiro,Alone with Her ,509,Jonathon Trent,English,USA,Not Rated,1000000,163
Benjamin Dickinson,97,4,150,Alexia Rasmussen,446,Drama|Sci-Fi,Nora Zehetner,Creative Control ,928,Meredith Hagner,English,USA,R,1000000,171
Hal Haberman,81,0,394,Paul Blackthorne,975,Comedy|Drama|Sci-Fi,Michael Rapaport,Special ,2694,Ian Bohen,English,USA,R,1000000,645
A. Raven Cruz,97,0,94,Vanilla Ice,639,Action|Adventure|Comedy|Fantasy|Sci-Fi,Scott Levy,The Helix... Loaded ,1188,Jennifer Sky,English,USA,R,1000000,361
Brian Trenchard-Smith,88,53,176,Mariel Hemingway,563,Action|Drama,David Keith,In Her Line of Fire ,1284,Jesse Hutch,English,Germany,R,1000000,288
Frank Whaley,96,436,4,Frank Whaley,474,Comedy|Drama,Lynn Cohen,The Jimmy Show ,920,Heather Bucha,English,USA,R,1500000,436
Amat Escalante,105,50,8,Andrea Vergara,327,Crime|Drama|Romance,Kenny Johnston,Heli ,351,Gabriel Reyes,Spanish,Mexico,Not Rated,1000000,9
Wajahat Rauf,,3,4,Ayesha Omar,7,Comedy|Family,Rasheed Naz,Karachi se Lahore ,19,Javed Sheikh,Urdu,Pakistan,,1000000,5
Katherine Brooks,76,57,228,Kevin McCarthy,442,Drama|Romance,Ilene Graff,Loving Annabelle ,1635,Laura Breckenridge,English,USA,Not Rated,1000000,403
David Cross,96,0,396,Matt Walsh,782,Comedy|Drama,Jason Ritter,Hits ,2607,Amy Sedaris,English,USA,,1000000,490
Randall Rubin,99,0,131,A.J. Buckley,363,Crime|Drama|Thriller,Nicole Randall Johnson,Jimmy and Judy ,997,James Eckhouse,English,USA,R,1000000,275
Robert Bennett,90,15,106,Lauren C. Mayhew,984,Comedy,Randy Wayne,Frat Party ,1752,Alicia Ziegler,English,USA,R,1000000,157
Mary Pat Kelly,87,3,149,Ossie Davis,767,Drama,Aidan Quinn,Proud ,1593,Janet Hubert,English,USA,PG,1000000,282
Charlie Levi,90,0,171,Barbara Hershey,1000,Drama,Joe Mantegna,Childless ,1996,Diane Venora,English,USA,R,1000000,618
Kevin Hamedani,89,23,23,Janette Armand,199,Comedy|Horror|Sci-Fi,Russell Hodgkinson,ZMD: Zombies of Mass Destruction ,292,Kevin Hamedani,English,USA,R,500000,37
David DeCoteau,83,142,317,Shanley Caswell,458,Horror,Maureen McCormick,Snow White: A Deadly Summer ,1549,Tim Abell,English,USA,PG-13,1000000,383
Stefan C. Schaefer,90,0,360,Marlene Forte,898,Comedy|Drama|Romance,Nicole Beharie,My Last Day Without You ,2116,Reg E. Cathey,English,USA,,1000000,395
Michael Taliferro,138,105,110,Sticky Fingaz,592,Comedy|Music,Wesley Jonathan,Steppin: The Movie ,1350,Chrystee Pharris,English,USA,PG-13,1000000,207
Robert Heath,96,0,177,Alexander Vlahos,335,Horror|Mystery,David Oakes,Truth or Die ,1226,Jennie Jacques,English,UK,Not Rated,1000000,334
D. Stevens,94,6,0,Pierre Dulat,92,Drama|Thriller,Magi Avila,The Pet ,109,Summer Napoles,English,USA,,1000000,17
Jeffrey St. Jules,90,0,36,Chloe Rose,57,Drama|Musical|Sci-Fi,Boyd Banks,Bang Bang Baby ,231,Kristian Bruun,English,Canada,,1000000,40
Robert Hall,95,53,253,Kevin Gage,677,Horror,Angelina Armani,Fear Clinic ,1825,Fiona Dourif,English,USA,R,1000000,366
K. King,93,3,115,Shona Kay,214,Action|Comedy|Horror,Jason K. Wixom,Zombie Hunter ,656,Jarrod Phillips,English,USA,Not Rated,1000000,211
Jonathan Meyers,111,0,426,Luke Perry,657,Drama,Justin Baldoni,A Fine Step ,2677,Leonor Varela,,USA,PG,1000000,608
Blair Erickson,87,0,302,Katia Winter,696,Horror|Thriller,Monique Candelaria,Banshee Chapter ,1618,Michael McMillian,English,Germany,R,950000,371
Allison Burnett,100,12,354,Gia Mantegna,529,Drama,Kimberly Williams-Paisley,Ask Me Anything ,2468,Cathryn de Prume,English,USA,Not Rated,950000,413
Richard Schenkman,90,29,558,Mike Colter,1000,Comedy|Romance,Vanessa Williams,And Then Came Love ,2504,Eartha Kitt,English,USA,,989000,569
Sanjay Rawal,83,0,17,Robert Kennedy Jr.,56,Documentary|News,Alma Martinez,Food Chains ,104,Eve Ensler,English,USA,,913000,28
Kat Coiro,100,28,501,Geoff Stults,945,Comedy,Justin Kirk,L!fe Happens ,2924,Kristen Johnston,English,USA,R,930000,756
Cristian Mungiu,113,163,27,Vlad Ivanov,131,Drama,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days ",264,Alexandru Potocean,Romanian,Romania,Not Rated,590000,60
Brian Dorton,97,171,76,Brian Dorton,1000,Horror,Javier Botet,The Horror Network Vol. 1 ,1343,Jan Cornet,English,USA,,3000000,171
David Slade,104,171,0,G.J. Echternkamp,109,Crime|Drama|Thriller,Odessa Rae,Hard Candy ,117,Patrick Wilson,English,USA,R,950000,8
Jamie Babbit,91,91,659,David Gallagher,982,Drama|Thriller,Katy Mixon,The Quiet ,3299,Edie Falco,English,USA,R,900000,796
Ryan Coogler,85,0,88,Melonie Diaz,282,Biography|Drama|Romance,Ahna O'Reilly,Fruitvale Station ,687,Ariana Neal,English,USA,R,900000,270
Ramaa Mosley,101,6,727,Michael Angarano,975,Comedy|Fantasy|Thriller,Jack McBrayer,The Brass Teapot ,4184,Alia Shawkat,English,USA,R,900000,947
Charles Herman-Wurmfeld,88,0,102,Rian Bishop,465,Comedy|Romance|Sport,John Enos III,The Hammer ,897,Adam Carolla,English,USA,R,850000,140
Mariette Monpierre,78,0,0,Christophe Cherki,0,Drama,Stana Roumillac,Elza ,0,Teddy Doloir,French,France,,900000,0
Tommy Oliver,90,66,734,Ruby Dee,904,Drama,Bokeem Woodbine,1982 ,5435,Quinton Aaron,English,USA,R,1000000,782
Jamie Travis,88,15,567,Ari Graynor,938,Comedy,James Wolk,"For a Good Time, Call... ",3770,Nia Vardalos,English,USA,R,850000,904
Rich Christiano,95,14,221,D. David Morin,284,Drama|Fantasy|Sci-Fi,Gavin MacLeod,Time Changer ,1185,Hal Linden,English,USA,PG,825000,234
Paul Andrew Williams,85,46,141,Johnny Harris,418,Crime|Drama|Thriller,Lorraine Stanley,London to Brighton ,926,Georgia Groome,English,UK,R,500000,146
Nick Love,86,63,175,Christopher Berry,489,Action|Comedy|Drama|Sci-Fi,Eddie Griffin,American Hero ,1278,Michelle Tabora,English,USA,,990000,207
Natalie Bible',90,8,487,Samaire Armstrong,1000,Mystery|Thriller,Tommy O'Reilly,Windsor Drive ,3336,Matt Cohen,English,USA,,100000,806
Asghar Farhadi,123,0,620,Leila Hatami,786,Drama|Mystery,Shahab Hosseini,A Separation ,2501,Peyman Moaadi,Persian,Iran,PG-13,500000,712
Todd Solondz,88,377,236,Ken Leung,529,Comedy|Drama,Heather Matarazzo,Welcome to the Dollhouse ,1502,Christina Vidal,English,USA,R,800000,502
Victor Nunez,114,9,86,Todd Field,159,Drama|Romance,Allison Dean,Ruby in Paradise ,423,Dorothy Lyman,English,USA,R,800000,143
Peter Sollett,88,6,68,Melonie Diaz,302,Drama|Romance,Victor Rasuk,Raising Victor Vargas ,663,Judy Marte,English,France,R,800000,270
Daniel Davila,95,0,167,Melora Walters,940,Drama,Martin Landau,Harrison Montgomery ,1484,Diane Baker,English,USA,,850000,188
Jorge Gaggero,83,0,0,Hilda Bernard,24,Drama,Norma Aleandro,Live-In Maid ,29,Claudia Lapacó,Spanish,Argentina,Unrated,800000,5
Rod Lurie,104,37,501,Kathryn Morris,574,Drama|Thriller,Kevin Pollak,Deterrence ,1983,Timothy Hutton,English,France,R,800000,573
Michael Burke,94,3,181,Tom Guiry,262,Crime|Drama|Romance,Zachary Knighton,The Mudge Boy ,991,Ryan Donowho,English,USA,R,800000,262
Shane Dawson,93,247,152,Kurt Angle,247,Comedy,Shane Dawson,Not Cool ,954,Cherami Leigh,English,USA,Not Rated,600000,217
Tommy Wirkola,91,75,13,Stig Frode Henriksen,35,Comedy|Horror,Bjørn Sundquist,Dead Snow ,116,Ane Dahl Torp,Norwegian,Norway,Not Rated,800000,16
Ryan Little,90,38,69,Larry Bagby,214,Action|Adventure|Drama|War,Corbin Allred,Saints and Soldiers ,587,Kirby Heyborne,English,USA,PG-13,780000,115
Robert Greenwald,75,21,0,Katy Helvenston-Wettengal,25,Documentary|War,Scott Helvenston,Iraq for Sale: The War Profiteers ,25,Donna Zovko,English,USA,,750000,0
Colin Trevorrow,86,365,522,Mark Duplass,934,Comedy|Drama|Romance,Mary Lynn Rajskub,Safety Not Guaranteed ,2714,Jeff Garlin,English,USA,R,750000,830
Ben Wheatley,95,214,246,Ben Crompton,513,Crime|Horror|Thriller,MyAnna Buring,Kill List ,1269,Neil Maskell,English,UK,Not Rated,500000,257
Ti West,101,243,74,Jake Ryan,969,Horror,Lena Dunham,The Innkeepers ,1252,Pat Healy,English,USA,R,750000,128
Neil Burger,88,168,21,Christel Khalil,108,Drama,Raymond J. Barry,Interview with the Assassin ,243,Renee Faia,English,USA,R,750000,72
Oliver Blackburn,99,4,201,Nichola Burley,1000,Crime|Drama|Horror|Thriller,Julian Morris,Donkey Punch ,1558,Tom Burke,English,UK,R,900000,233
Jonathan Levine,90,129,280,Michael Welch,935,Horror,Luke Grimes,All the Boys Love Mandy Lane ,2170,Whitney Able,English,USA,R,750000,611
Christopher Hutson,95,3,118,Jennifer Lee Wiggins,717,Horror,Dichen Lachman,Bled ,1117,Michele Morrow,English,USA,R,750000,134
Fred Zinnemann,85,160,433,Lloyd Bridges,998,Thriller|Western,Gary Cooper,High Noon ,2496,Lon Chaney Jr.,English,USA,PG,750000,575
Michael Cuesta,97,52,36,Bruce Altman,80,Crime|Drama,Adam LeFevre,L.I.E. ,209,Walter Masterson,English,USA,NC-17,700000,67
Caryn Waechter,104,0,195,Kara Hayward,601,Drama|Mystery|Thriller,Laura Fraser,The Sisterhood of Night ,1581,Louis Ozawa Changchien,English,USA,PG-13,1000000,524
Jaume Collet-Serra,108,174,324,Paris Hilton,730,Horror,Robert Ri'chard,House of Wax ,2160,Brian Van Holt,English,Australia,R,30000000,716
Jennifer Wynne Farmer,107,0,236,Akima,752,Drama,Irene Bedard,Naturally Native ,1763,Max Gail,English,USA,PG-13,700000,282
Christopher Scott Cherot,84,21,48,Robinne Lee,465,Comedy,Hill Harper,Hav Plenty ,714,Chenoa Maxwell,English,USA,R,650000,170
H.M. Coakley,91,0,137,Steffinnie Phrommany,696,Crime|Drama|Thriller,Mehcad Brooks,Adulterers ,1210,Danielle Savre,English,USA,,750000,320
Chris Atkins,103,2,442,Harvey Weinstein,628,Documentary,Richard Curtis,Starsuckers ,1683,Elton John,English,UK,,400000,474
Bill Benenson,71,0,21,Dave Fennoy,1000,Documentary,Alfre Woodard,The Hadza: Last of the First ,1359,Jane Goodall,English,USA,,650000,338
Ryan Smith,90,4,258,Madison Lintz,523,Fantasy|Horror|Mystery|Thriller,Sandra Ellis Lafferty,After ,1553,Karolina Wydra,English,USA,PG-13,650000,385
Anna Mastro,94,7,912,Justin Kirk,956,Comedy|Drama,Leven Rambin,Walter ,4767,Virginia Madsen,English,USA,,700000,945
Mark Sandrich,81,10,23,Edward Everett Horton,610,Comedy|Musical|Romance,Ginger Rogers,Top Hat ,824,Eric Blore,English,USA,Approved,609000,172
Daniel Myrick,81,19,39,Joshua Leonard,170,Horror,Heather Donahue,The Blair Witch Project ,399,Michael C. Williams,English,USA,R,60000,170
