movie_title,duration,genres,language,country,content_rating,budget,genre_Drama,genre_Comedy,genre_Romance,genre_Thriller,genre_Crime,genre_Action,genre_Adventure,genre_Horror,genre_Family,genre_Fantasy,genre_Other,director_name,actor_1_name,actor_2_name,actor_3_name,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,gross,imdb_score,movie_facebook_likes,num_critic_for_reviews,num_voted_users,num_user_for_reviews,gross_margin
Man on Wire ,90.0,Biography|Crime|Documentary|History|Thriller,English,UK,PG-13,1000000.0,False,False,False,True,True,False,False,False,False,False,True,James Marsh,Paul McGill,Philippe Petit,Jean-Louis Blondeau,120.0,41.0,27.0,0.0,68,2957978.0,7.8,0,194.0,40481,134.0,1.957978
Brotherly Love ,89.0,Drama,English,USA,R,1900000.0,True,False,False,False,False,False,False,False,False,False,False,Jamal Hill,Logan Browning,Adam Ratcliffe,Faizon Love,47.0,628.0,606.0,585.0,4249,444044.0,7.2,1000,10.0,744,19.0,-0.7662926315789473
El crimen del padre Amaro ,118.0,Drama|Romance,Spanish,Mexico,R,1800000.0,True,False,True,False,False,False,False,False,False,False,False,Carlos Carrera,Damián Alcázar,Ana Claudia Talancón,Pedro Armendáriz Jr.,12.0,201.0,163.0,67.0,546,5709616.0,6.8,544,85.0,11088,110.0,2.172008888888889
Songcatcher ,109.0,Drama|Music,English,USA,PG-13,1800000.0,True,False,False,False,False,False,False,False,False,False,True,Maggie Greenwald,Aidan Quinn,David Patrick Kelly,Jane Adams,9.0,767.0,380.0,280.0,2187,3050934.0,7.3,0,39.0,2794,78.0,0.6949633333333334
Travelers and Magicians ,108.0,Adventure|Drama,Dzongkha,Australia,,1800000.0,True,False,False,False,False,False,True,False,False,False,False,Khyentse Norbu,Tshewang Dendup,Lhakpa Dorji,Sonam Kinga,28.0,0.0,0.0,0.0,0,505295.0,7.5,353,44.0,1747,28.0,-0.7192805555555556
"Happy, Texas ",98.0,Comedy|Crime|Romance,English,USA,PG-13,1700000.0,False,True,True,False,True,False,False,False,False,False,False,Mark Illsley,Ally Walker,Illeana Douglas,Jeremy Northam,3.0,349.0,347.0,327.0,2095,1943649.0,6.3,374,77.0,8697,122.0,0.1433229411764706
My Summer of Love ,86.0,Drama|Romance,English,UK,R,1700000.0,True,False,True,False,False,False,False,False,False,False,False,Pawel Pawlikowski,Paddy Considine,Natalie Press,Dean Andrews,84.0,680.0,46.0,34.0,763,992238.0,6.8,869,124.0,16349,103.0,-0.4163305882352941
Yes ,100.0,Drama|Romance,English,UK,R,1000000.0,True,False,True,False,False,False,False,False,False,False,False,Sally Potter,Shirley Henderson,Joan Allen,Stephanie Leonidas,87.0,887.0,805.0,420.0,2721,396035.0,6.9,305,76.0,2725,48.0,-0.603965
Caramel ,95.0,Comedy|Drama|Romance,Arabic,France,PG,1300000.0,True,True,True,False,False,False,False,False,False,False,False,Nadine Labaki,Yasmine Al Massri,Adel Karam,Nadine Labaki,0.0,227.0,4.0,0.0,231,1060591.0,7.2,0,109.0,9750,66.0,-0.18416076923076924
The Bubble ,90.0,Comedy|Drama|Romance,Hebrew,Israel,Unrated,1500000.0,True,True,True,False,False,False,False,False,False,False,False,Eytan Fox,Ohad Knoller,Lior Ashkenazi,Yousef 'Joe' Sweid,21.0,53.0,30.0,27.0,137,155972.0,7.3,0,51.0,4702,23.0,-0.8960186666666666
Mississippi Mermaid ,123.0,Crime|Drama|Romance,French,France,R,1600000.0,True,False,True,False,True,False,False,False,False,False,False,François Truffaut,Catherine Deneuve,Jean-Paul Belmondo,Michel Bouquet,0.0,963.0,710.0,21.0,1694,26893.0,7.2,278,35.0,4391,26.0,-0.983191875
Waitress ,108.0,Comedy|Drama|Romance,English,USA,PG-13,2000000.0,True,True,True,False,False,False,False,False,False,False,False,Adrienne Shelly,Lew Temple,Cheryl Hines,Eddie Jemison,191.0,597.0,541.0,336.0,1981,19067631.0,7.1,0,173.0,37714,204.0,8.5338155
Bloodsport ,92.0,Action|Biography|Drama|Sport,English,USA,R,1100000.0,True,False,False,False,False,True,False,False,False,False,True,Newt Arnold,Bolo Yeung,Donald Gibb,Ken Siu,15.0,633.0,403.0,49.0,1168,11806119.0,6.8,0,61.0,57578,210.0,9.732835454545455
The Squid and the Whale ,88.0,Comedy|Drama,English,USA,R,1500000.0,True,True,False,False,False,False,False,False,False,False,False,Noah Baumbach,William Baldwin,Elizabeth Meriwether,Owen Kline,387.0,436.0,25.0,18.0,479,7362100.0,7.4,0,110.0,60295,232.0,3.9080666666666666
Kissing Jessica Stein ,97.0,Comedy|Drama|Romance,English,USA,R,1000000.0,True,True,True,False,False,False,False,False,False,False,False,Charles Herman-Wurmfeld,Scott Cohen,Jennifer Westfeldt,Brian Stepanek,0.0,378.0,321.0,117.0,1173,7022940.0,6.7,682,110.0,14018,190.0,6.02294
Exotica ,103.0,Drama|Mystery|Romance,English,Canada,R,2000000.0,True,False,True,False,False,False,False,False,False,False,True,Atom Egoyan,Bruce Greenwood,Mia Kirshner,Sarah Polley,460.0,991.0,971.0,900.0,2990,5132222.0,7.2,619,53.0,14112,83.0,1.566111
Nine Queens ,114.0,Crime|Drama|Thriller,Spanish,Argentina,R,1500000.0,True,False,False,True,True,False,False,False,False,False,False,Fabián Bielinsky,Ricardo Darín,Gastón Pauls,Leticia Brédice,44.0,827.0,22.0,7.0,856,1221261.0,7.9,0,94.0,38215,125.0,-0.185826
The Ballad of Jack and Rose ,112.0,Drama,English,USA,R,1500000.0,True,False,False,False,False,False,False,False,False,False,False,Rebecca Miller,Beau Bridges,Susanna Thompson,Ryan McDonald,58.0,552.0,265.0,42.0,859,712294.0,6.7,608,75.0,9408,68.0,-0.5251373333333333
The To Do List ,104.0,Comedy|Romance,English,USA,R,1500000.0,False,True,True,False,False,False,False,False,False,False,False,Maggie Carey,Donald Glover,Alia Shawkat,Scott Porter,38.0,801.0,727.0,690.0,2667,3447339.0,5.8,0,97.0,29517,79.0,1.298226
Stolen Summer ,91.0,Drama,English,USA,PG,1500000.0,True,False,False,False,False,False,False,False,False,False,False,Pete Jones,Brian Dennehy,Aidan Quinn,Bonnie Hunt,18.0,954.0,767.0,597.0,3901,119841.0,6.5,304,31.0,2419,55.0,-0.920106
My Name Is Bruce ,84.0,Comedy|Fantasy,English,USA,R,1500000.0,False,True,False,False,False,False,False,False,False,True,False,Bruce Campbell,Ted Raimi,Dan Hicks,Timothy Patrick Quill,0.0,634.0,328.0,158.0,1238,173066.0,6.3,0,100.0,21379,88.0,-0.8846226666666667
The Salon ,90.0,Comedy|Drama,English,USA,PG-13,1500000.0,True,True,False,False,False,False,False,False,False,False,False,Mark Brown,Vivica A. Fox,Monica Calhoun,Garrett Morris,7.0,890.0,597.0,424.0,3138,92362.0,4.3,68,14.0,444,5.0,-0.9384253333333333
Road Hard ,98.0,Comedy,English,USA,,1500000.0,False,True,False,False,False,False,False,False,False,False,False,Adam Carolla,Jay Mohr,Jim O'Heir,David Alan Grier,102.0,563.0,485.0,360.0,2628,105943.0,6.1,212,14.0,1351,11.0,-0.9293713333333333
Pontypool ,95.0,Fantasy|Horror,English,Canada,Not Rated,1500000.0,False,False,False,False,False,False,False,True,False,True,False,Bruce McDonald,Stephen McHattie,Georgina Reilly,Boyd Banks,49.0,413.0,98.0,57.0,721,3478.0,6.7,0,178.0,22212,142.0,-0.9976813333333333
The Holy Girl ,106.0,Drama,Spanish,Argentina,R,1400000.0,True,False,False,False,False,False,False,False,False,False,False,Lucrecia Martel,Mía Maestro,Mercedes Morán,María Alche,33.0,341.0,5.0,3.0,358,304124.0,6.7,57,78.0,2720,37.0,-0.7827685714285715
Incident at Loch Ness ,94.0,Adventure|Comedy|Horror,English,UK,PG-13,1400000.0,False,True,False,False,False,False,True,True,False,False,False,Zak Penn,Zak Penn,Gabriel Beristain,John Bailey,87.0,87.0,70.0,37.0,256,36830.0,6.6,400,60.0,3291,63.0,-0.9736928571428571
Journey from the Fall ,135.0,Drama,Vietnamese,USA,R,1592000.0,True,False,False,False,False,False,False,False,False,False,False,Ham Tran,Long Nguyen,Kieu Chinh,Cat Ly,5.0,51.0,24.0,5.0,83,638951.0,7.4,100,15.0,775,19.0,-0.5986488693467337
Eddie: The Sleepwalking Cannibal ,83.0,Comedy|Horror,English,Canada,Not Rated,1500000.0,False,True,False,False,False,False,False,True,False,False,False,Boris Rodriguez,Stephen McHattie,Thure Lindhardt,Georgina Reilly,5.0,413.0,197.0,98.0,843,1521.0,5.7,932,56.0,1231,10.0,-0.998986
Neal 'N' Nikki ,97.0,Comedy|Musical|Romance,English,India,,1500000.0,False,True,True,False,False,False,False,False,False,False,True,Arjun Sablok,Abhishek Bachchan,Uday Chopra,Samantha McLeod,0.0,374.0,145.0,40.0,602,100358.0,3.3,66,5.0,1167,24.0,-0.9330946666666666
Friday the 13th Part 2 ,87.0,Horror|Mystery|Thriller,English,USA,R,1250000.0,False,False,False,True,False,False,False,True,False,False,True,Steve Miner,Betsy Palmer,Adrienne King,Amy Steel,49.0,309.0,121.0,59.0,707,19100000.0,6.1,0,242.0,39690,394.0,14.28
Super Troopers ,100.0,Comedy|Crime|Mystery,English,USA,R,1200000.0,False,True,False,False,True,False,False,False,False,False,True,Jay Chandrasekhar,Geoffrey Arend,Daniel von Bargen,Jay Chandrasekhar,422.0,816.0,577.0,422.0,2893,18488314.0,7.1,0,100.0,76151,333.0,14.406928333333333
The Amazing Catfish ,89.0,Comedy|Drama,Spanish,Mexico,,1300000.0,True,True,False,False,False,False,False,False,False,False,False,Claudia Sainte-Luce,Ximena Ayala,Vera Wilson,José Manuel Orozco Angulo,0.0,31.0,24.0,3.0,58,11278.0,7.0,407,50.0,1229,2.0,-0.9913246153846154
Monsoon Wedding ,114.0,Comedy|Drama|Romance,Hindi,India,R,7000000.0,True,True,True,False,False,False,False,False,False,False,False,Mira Nair,Naseeruddin Shah,Randeep Hooda,Lillete Dubey,300.0,307.0,209.0,73.0,809,13876974.0,7.4,0,137.0,19397,214.0,0.9824248571428571
But I'm a Cheerleader ,85.0,Comedy|Drama,English,USA,R,1200000.0,True,True,False,False,False,False,False,False,False,False,False,Jamie Babbit,Natasha Lyonne,Clea DuVall,Eddie Cibrian,91.0,1000.0,1000.0,849.0,4289,2199853.0,6.6,0,99.0,19986,186.0,0.8332108333333333
Home Run ,113.0,Drama|Sport,English,USA,PG-13,1200000.0,True,False,False,False,False,False,False,False,False,False,True,David Boyd,Vivica A. Fox,Drew Waters,Scott Elrod,29.0,890.0,848.0,449.0,2681,2859955.0,6.0,0,10.0,2417,32.0,1.3832958333333334
Blue Like Jazz ,108.0,Comedy|Drama,English,USA,PG-13,1200000.0,True,True,False,False,False,False,False,False,False,False,False,Steve Taylor,Jason Marsden,Marshall Allman,Eric Lange,14.0,1000.0,330.0,274.0,1805,594904.0,6.0,0,38.0,2582,89.0,-0.5042466666666666
Down and Out with the Dolls ,88.0,Comedy|Music,English,USA,R,1200000.0,False,True,False,False,False,False,False,False,False,False,True,Kurt Voss,Lemmy,Coyote Shivers,Zoë Poledouris,0.0,268.0,44.0,3.0,318,58936.0,6.1,27,12.0,91,4.0,-0.9508866666666667
The Knife of Don Juan ,110.0,Comedy|Drama,Spanish,USA,,1200000.0,True,True,False,False,False,False,False,False,False,False,False,Tom Sanchez,Nataniel Sánchez,Antonio Arrué,Juan Carlos Montoya,0.0,3.0,2.0,0.0,5,3830.0,7.2,75,1.0,27,1.0,-0.9968083333333333
Airborne ,91.0,Adventure|Comedy|Sport,English,USA,PG,2600000.0,False,True,False,False,False,False,True,False,False,False,True,Rob Bowman,Alanna Ubach,Jacob Vargas,Brittney Powell,38.0,584.0,399.0,117.0,1218,2850263.0,6.2,0,9.0,5061,70.0,0.096255
From a Whisper to a Scream ,92.0,Action|Drama|Horror|Thriller,English,USA,R,1100000.0,True,False,False,True,False,True,False,True,False,False,False,Jeff Burr,Terry Kiser,Clu Gulager,Susan Tyrrell,155.0,448.0,426.0,147.0,1329,1400000.0,5.9,241,57.0,1324,37.0,0.2727272727272727
Dracula: Pages from a Virgin's Diary ,73.0,Comedy|Horror|Musical,English,Canada,,1600000.0,False,True,False,False,False,False,False,True,False,False,True,Guy Maddin,Sarah Murphy-Dyson,CindyMarie Small,Brent Neale,126.0,14.0,4.0,3.0,21,39659.0,7.0,131,58.0,1555,32.0,-0.975213125
Beyond the Black Rainbow ,110.0,Sci-Fi|Thriller,English,Canada,R,1100000.0,False,False,False,True,False,False,False,False,False,False,True,Panos Cosmatos,Chris Gauthier,Marilyn Norry,Eva Bourne,22.0,434.0,95.0,48.0,645,56129.0,6.1,0,97.0,6555,82.0,-0.9489736363636364
The Howling ,91.0,Horror,English,USA,R,1000000.0,False,False,False,False,False,False,False,True,False,False,False,Joe Dante,Patrick Macnee,Robert Picardo,Dee Wallace,287.0,1000.0,823.0,725.0,4438,17986000.0,6.6,0,161.0,22773,195.0,16.986
Hellraiser ,86.0,Fantasy|Horror,English,UK,R,1000000.0,False,False,False,False,False,False,False,True,False,True,False,Clive Barker,Andrew Robinson,Ashley Laurence,Clare Higgins,385.0,266.0,209.0,100.0,673,14564027.0,7.0,0,203.0,76407,335.0,13.564027
God's Not Dead 2 ,120.0,Drama,English,USA,PG,5000000.0,True,False,False,False,False,False,False,False,False,False,False,Harold Cronk,Benjamin A. Onyango,Robin Givens,Maria Canals-Barrera,18.0,634.0,420.0,295.0,1810,20773070.0,3.4,0,29.0,4501,102.0,3.154614
Beyond the Valley of the Dolls ,109.0,Comedy|Drama|Music,English,USA,X,900000.0,True,True,False,False,False,False,False,False,False,False,True,Russ Meyer,Charles Napier,Cynthia Myers,Harrison Page,199.0,503.0,46.0,44.0,731,9000000.0,6.2,0,101.0,7584,137.0,9.0
Frozen River ,97.0,Crime|Drama,English,USA,R,1000000.0,True,False,False,False,True,False,False,False,False,False,False,Courtney Hunt,Charlie McDermott,Michael O'Keefe,Misty Upham,33.0,496.0,238.0,229.0,994,2508841.0,7.2,0,181.0,21746,93.0,1.508841
Walking and Talking ,86.0,Comedy|Drama|Romance,English,UK,R,1000000.0,True,True,True,False,False,False,False,False,False,False,False,Nicole Holofcener,Kevin Corrigan,Anne Heche,Vincent Pastore,132.0,778.0,695.0,584.0,2400,1277257.0,6.8,227,18.0,2629,32.0,0.277257
Who Killed the Electric Car? ,92.0,Documentary,English,USA,PG,1000000.0,False,False,False,False,False,False,False,False,False,False,True,Chris Paine,Ed Begley Jr.,Phyllis Diller,Colette Divine,2.0,783.0,659.0,5.0,1447,1677838.0,7.7,0,87.0,11283,155.0,0.677838
The Broken Hearts Club: A Romantic Comedy ,94.0,Comedy|Drama|Romance|Sport,English,USA,R,1000000.0,True,True,True,False,False,False,False,False,False,False,True,Greg Berlanti,Justin Theroux,Nia Long,Mary McCormack,112.0,1000.0,826.0,428.0,3085,1744858.0,7.0,671,51.0,6084,120.0,0.744858
Orgazmo ,92.0,Comedy|Sci-Fi,English,USA,NC-17,1000000.0,False,True,False,False,False,False,False,False,False,False,True,Trey Parker,Trey Parker,Dian Bachar,Matt Stone,406.0,406.0,203.0,194.0,904,582024.0,6.2,0,59.0,30396,168.0,-0.417976
Dream with the Fishes ,97.0,Comedy|Drama,English,USA,R,1000000.0,True,True,False,False,False,False,False,False,False,False,False,Finn Taylor,David Arquette,Cathy Moriarty,Kathryn Erbe,4.0,611.0,394.0,301.0,1692,464655.0,7.0,166,28.0,1524,29.0,-0.535345
Blue Car ,88.0,Drama,English,USA,R,1000000.0,True,False,False,False,False,False,False,False,False,False,False,Karen Moncrieff,Frances Fisher,Agnes Bruckner,A.J. Buckley,22.0,638.0,400.0,275.0,1641,464126.0,6.7,115,44.0,3142,68.0,-0.535874
Luminarias ,100.0,Comedy|Romance,English,USA,R,1000000.0,False,True,True,False,False,False,False,False,False,False,False,José Luis Valenzuela,Cheech Marin,Lupe Ontiveros,Robert Beltran,0.0,844.0,625.0,268.0,2289,428535.0,3.6,24,13.0,505,32.0,-0.571465
The Battle of Shaker Heights ,79.0,Comedy|Drama|Romance,English,USA,PG-13,1000000.0,True,True,True,False,False,False,False,False,False,False,False,Efram Potelle,Shiri Appleby,Elden Henson,Kathleen Quinlan,2.0,855.0,577.0,551.0,2489,279282.0,6.1,150,29.0,3806,49.0,-0.720718
Taxi to the Dark Side ,53.0,Crime|Documentary|War,English,USA,R,1000000.0,False,False,False,False,True,False,False,False,False,False,True,Alex Gibney,Alex Gibney,George W. Bush,Greg D'Agostino,141.0,141.0,125.0,23.0,313,274661.0,7.7,0,84.0,10564,40.0,-0.725339
Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,97.0,Documentary|Sport,English,UK,PG-13,1000000.0,False,False,False,False,False,False,False,False,False,False,True,Paul Crowder,Pelé,Marv Albert,Ahmet Ertegun,10.0,102.0,7.0,5.0,118,144431.0,7.3,587,40.0,1290,13.0,-0.855569
Antarctica: A Year on Ice ,91.0,Adventure|Biography|Documentary|Drama,English,New Zealand,PG,1000000.0,True,False,False,False,False,False,True,False,False,False,True,Anthony Powell,Josh Swanson,Tom Hamann,Anthony Powell,9.0,53.0,24.0,9.0,86,287761.0,7.6,0,31.0,2482,16.0,-0.712239
A Lego Brickumentary ,93.0,Documentary,English,Denmark,G,1000000.0,False,False,False,False,False,False,False,False,False,False,True,Kief Davidson,G.W. Krauss,Brian Whitaker,Jason Bateman,0.0,20.0,8.0,0.0,28,100240.0,6.8,0,43.0,1220,11.0,-0.89976
Chocolate: Deep Dark Secrets ,160.0,Thriller,Hindi,India,,1500000.0,False,False,False,True,False,False,False,False,False,False,False,Vivek Agnihotri,Emraan Hashmi,Anil Kapoor,Sunil Shetty,5.0,724.0,668.0,219.0,2024,49000.0,4.8,31,4.0,1524,30.0,-0.9673333333333334
The House of the Devil ,95.0,Horror,English,USA,R,900000.0,False,False,False,False,False,False,False,True,False,False,False,Ti West,Lena Dunham,Greta Gerwig,Dee Wallace,243.0,969.0,962.0,725.0,3833,100659.0,6.4,0,238.0,30160,193.0,-0.8881566666666667
The Perfect Host ,93.0,Comedy|Crime|Thriller,English,USA,R,500000.0,False,True,False,True,True,False,False,False,False,False,False,Nick Tomnay,David Hyde Pierce,Clayne Crawford,Nathaniel Parker,11.0,443.0,298.0,271.0,1452,48430.0,6.8,0,112.0,20176,73.0,-0.90314
Alone with Her ,78.0,Crime|Drama|Thriller,English,USA,Not Rated,1000000.0,True,False,False,True,True,False,False,False,False,False,False,Eric Nicholas,Jordana Spiro,Ana Claudia Talancón,Jonathon Trent,0.0,262.0,163.0,61.0,509,10018.0,6.1,244,71.0,3228,31.0,-0.989982
Creative Control ,97.0,Drama|Sci-Fi,English,USA,R,1000000.0,True,False,False,False,False,False,False,False,False,False,True,Benjamin Dickinson,Nora Zehetner,Alexia Rasmussen,Meredith Hagner,4.0,446.0,171.0,150.0,928,62480.0,5.5,793,36.0,1048,7.0,-0.93752
Special ,81.0,Comedy|Drama|Sci-Fi,English,USA,R,1000000.0,True,True,False,False,False,False,False,False,False,False,True,Hal Haberman,Michael Rapaport,Paul Blackthorne,Ian Bohen,0.0,975.0,645.0,394.0,2694,6387.0,6.9,0,56.0,4862,37.0,-0.993613
In Her Line of Fire ,88.0,Action|Drama,English,Germany,R,1000000.0,True,False,False,False,False,True,False,False,False,False,False,Brian Trenchard-Smith,David Keith,Mariel Hemingway,Jesse Hutch,53.0,563.0,288.0,176.0,1284,721.0,4.1,42,8.0,783,12.0,-0.999279
The Jimmy Show ,96.0,Comedy|Drama,English,USA,R,1500000.0,True,True,False,False,False,False,False,False,False,False,False,Frank Whaley,Lynn Cohen,Frank Whaley,Heather Bucha,436.0,474.0,436.0,4.0,920,703.0,5.4,47,9.0,480,21.0,-0.9995313333333333
L!fe Happens ,100.0,Comedy,English,USA,R,930000.0,False,True,False,False,False,False,False,False,False,False,False,Kat Coiro,Justin Kirk,Geoff Stults,Kristen Johnston,28.0,945.0,756.0,501.0,2924,20186.0,5.7,995,18.0,6025,15.0,-0.978294623655914
The Quiet ,91.0,Drama|Thriller,English,USA,R,900000.0,True,False,False,True,False,False,False,False,False,False,False,Jamie Babbit,Katy Mixon,David Gallagher,Edie Falco,91.0,982.0,796.0,659.0,3299,381186.0,6.4,698,65.0,13485,90.0,-0.57646
The Brass Teapot ,101.0,Comedy|Fantasy|Thriller,English,USA,R,900000.0,False,True,False,True,False,False,False,False,False,True,False,Ramaa Mosley,Jack McBrayer,Michael Angarano,Alia Shawkat,6.0,975.0,947.0,727.0,4184,6643.0,6.4,0,62.0,11965,39.0,-0.9926188888888889
The Hammer ,88.0,Comedy|Romance|Sport,English,USA,R,850000.0,False,True,True,False,False,False,False,False,False,False,True,Charles Herman-Wurmfeld,John Enos III,Rian Bishop,Adam Carolla,0.0,465.0,140.0,102.0,897,442638.0,7.3,337,73.0,5489,23.0,-0.47924941176470587
"For a Good Time, Call... ",88.0,Comedy,English,USA,R,850000.0,False,True,False,False,False,False,False,False,False,False,False,Jamie Travis,James Wolk,Ari Graynor,Nia Vardalos,15.0,938.0,904.0,567.0,3770,1243961.0,6.0,0,115.0,13421,34.0,0.4634835294117647
Time Changer ,95.0,Drama|Fantasy|Sci-Fi,English,USA,PG,825000.0,True,False,False,False,False,False,False,False,False,True,True,Rich Christiano,Gavin MacLeod,D. David Morin,Hal Linden,14.0,284.0,234.0,221.0,1185,15278.0,5.6,409,16.0,1742,158.0,-0.9814812121212121
Welcome to the Dollhouse ,88.0,Comedy|Drama,English,USA,R,800000.0,True,True,False,False,False,False,False,False,False,False,False,Todd Solondz,Heather Matarazzo,Ken Leung,Christina Vidal,377.0,529.0,502.0,236.0,1502,4771000.0,7.5,0,74.0,26513,174.0,4.96375
Ruby in Paradise ,114.0,Drama|Romance,English,USA,R,800000.0,True,False,True,False,False,False,False,False,False,False,False,Victor Nunez,Allison Dean,Todd Field,Dorothy Lyman,9.0,159.0,143.0,86.0,423,1001437.0,7.2,81,11.0,2039,28.0,0.25179625
Raising Victor Vargas ,88.0,Drama|Romance,English,France,R,800000.0,True,False,True,False,False,False,False,False,False,False,False,Peter Sollett,Victor Rasuk,Melonie Diaz,Judy Marte,6.0,302.0,270.0,68.0,663,2073984.0,7.2,219,59.0,4743,135.0,1.59248
Deterrence ,104.0,Drama|Thriller,English,France,R,800000.0,True,False,False,True,False,False,False,False,False,False,False,Rod Lurie,Kevin Pollak,Kathryn Morris,Timothy Hutton,37.0,574.0,573.0,501.0,1983,144583.0,6.5,130,29.0,2256,79.0,-0.81927125
Not Cool ,93.0,Comedy,English,USA,Not Rated,600000.0,False,True,False,False,False,False,False,False,False,False,False,Shane Dawson,Shane Dawson,Kurt Angle,Cherami Leigh,247.0,247.0,217.0,152.0,954,35688.0,5.1,0,6.0,4167,72.0,-0.94052
